product_id,product_name,category,price_tier,base_retail_price,valid_from,valid_to,is_current
10335,Ausrüstung Model 335,Ausrüstung,budget,44.83,2024-01-01,2025-05-01,false
10335,Ausrüstung Model 335,Ausrüstung,mid,57.23,2025-05-01,2026-02-16,false
10335,Ausrüstung Model 335,Ausrüstung,budget,44.83,2026-02-16,9999-12-31,true
10336,Schuhe Model 336,Schuhe,budget,61.92,2024-01-01,2024-10-01,false
10336,Schuhe Model 336,Schuhe,mid,75.38,2024-10-01,2026-02-16,false
10336,Schuhe Model 336,Schuhe,budget,61.92,2026-02-16,9999-12-31,true
10337,Schuhe Model 337,Schuhe,mid,176.2,2024-01-01,2025-10-01,false
10337,Schuhe Model 337,Schuhe,premium,224.07,2025-10-01,2026-02-16,false
10337,Schuhe Model 337,Schuhe,mid,176.2,2026-02-16,9999-12-31,true
10338,Bekleidung Model 338,Bekleidung,mid,90.24,2024-01-01,9999-12-31,true
10339,Ausrüstung Model 339,Ausrüstung,mid,130.48,2024-01-01,9999-12-31,true
10340,Bekleidung Model 340,Bekleidung,mid,82.36,2024-01-01,9999-12-31,true
10341,Bekleidung Model 341,Bekleidung,mid,100.34,2024-01-01,9999-12-31,true
10342,Ausrüstung Model 342,Ausrüstung,mid,101.71,2024-01-01,2024-10-01,false
10342,Ausrüstung Model 342,Ausrüstung,premium,129.88,2024-10-01,2026-02-16,false
10342,Ausrüstung Model 342,Ausrüstung,mid,101.71,2026-02-16,9999-12-31,true
10343,Bekleidung Model 343,Bekleidung,budget,51.06,2024-01-01,9999-12-31,true
10344,Bekleidung Model 344,Bekleidung,mid,91.61,2024-01-01,2025-10-01,false
10344,Bekleidung Model 344,Bekleidung,premium,117.25,2025-10-01,2026-02-16,false
10344,Bekleidung Model 344,Bekleidung,mid,91.61,2026-02-16,9999-12-31,true
10345,Bekleidung Model 345,Bekleidung,budget,45.29,2024-01-01,9999-12-31,true
10346,Bekleidung Model 346,Bekleidung,mid,104.06,2024-01-01,9999-12-31,true
10347,Ausrüstung Model 347,Ausrüstung,budget,45.07,2024-01-01,9999-12-31,true
10348,Bekleidung Model 348,Bekleidung,mid,151.03,2024-01-01,9999-12-31,true
10349,Bekleidung Model 349,Bekleidung,mid,108.15,2024-01-01,9999-12-31,true
10350,Bekleidung Model 350,Bekleidung,mid,94.98,2024-01-01,9999-12-31,true
10351,Schuhe Model 351,Schuhe,premium,198.61,2024-01-01,9999-12-31,true
10352,Bekleidung Model 352,Bekleidung,premium,221.25,2024-01-01,2024-05-01,false
10352,Bekleidung Model 352,Bekleidung,mid,187.81,2024-05-01,2026-02-16,false
10352,Bekleidung Model 352,Bekleidung,premium,221.25,2026-02-16,9999-12-31,true
10353,Ausrüstung Model 353,Ausrüstung,premium,301.89,2024-01-01,2025-05-01,false
10353,Ausrüstung Model 353,Ausrüstung,mid,253.73,2025-05-01,2026-02-16,false
10353,Ausrüstung Model 353,Ausrüstung,premium,301.89,2026-02-16,9999-12-31,true
10354,Ausrüstung Model 354,Ausrüstung,budget,40.91,2024-01-01,2024-10-01,false
10354,Ausrüstung Model 354,Ausrüstung,mid,49.3,2024-10-01,2026-02-16,false
10354,Ausrüstung Model 354,Ausrüstung,budget,40.91,2026-02-16,9999-12-31,true
10355,Bekleidung Model 355,Bekleidung,budget,37.8,2024-01-01,9999-12-31,true
10356,Ausrüstung Model 356,Ausrüstung,mid,95.83,2024-01-01,9999-12-31,true
10357,Bekleidung Model 357,Bekleidung,mid,82.74,2024-01-01,9999-12-31,true
10358,Schuhe Model 358,Schuhe,mid,157.41,2024-01-01,9999-12-31,true
10359,Bekleidung Model 359,Bekleidung,budget,52.7,2024-01-01,2025-10-01,false
10359,Bekleidung Model 359,Bekleidung,mid,68.4,2025-10-01,2026-02-16,false
10359,Bekleidung Model 359,Bekleidung,budget,52.7,2026-02-16,9999-12-31,true
10360,Bekleidung Model 360,Bekleidung,mid,91.11,2024-01-01,2024-05-01,false
10360,Bekleidung Model 360,Bekleidung,premium,113.92,2024-05-01,2026-02-16,false
10360,Bekleidung Model 360,Bekleidung,mid,91.11,2026-02-16,9999-12-31,true
10361,Bekleidung Model 361,Bekleidung,budget,51.77,2024-01-01,9999-12-31,true
10362,Bekleidung Model 362,Bekleidung,budget,56.43,2024-01-01,9999-12-31,true
10363,Bekleidung Model 363,Bekleidung,budget,35.02,2024-01-01,9999-12-31,true
10364,Schuhe Model 364,Schuhe,budget,76.58,2024-01-01,9999-12-31,true
10365,Bekleidung Model 365,Bekleidung,budget,36.2,2024-01-01,2024-10-01,false
10365,Bekleidung Model 365,Bekleidung,mid,45.22,2024-10-01,2026-02-16,false
10365,Bekleidung Model 365,Bekleidung,budget,36.2,2026-02-16,9999-12-31,true
10366,Schuhe Model 366,Schuhe,budget,74.59,2024-01-01,9999-12-31,true
10367,Schuhe Model 367,Schuhe,premium,205.78,2024-01-01,2024-10-01,false
10367,Schuhe Model 367,Schuhe,mid,172.7,2024-10-01,2026-02-16,false
10367,Schuhe Model 367,Schuhe,premium,205.78,2026-02-16,9999-12-31,true
10368,Ausrüstung Model 368,Ausrüstung,budget,76.36,2024-01-01,2024-10-01,false
10368,Ausrüstung Model 368,Ausrüstung,mid,98.22,2024-10-01,2026-02-16,false
10368,Ausrüstung Model 368,Ausrüstung,budget,76.36,2026-02-16,9999-12-31,true
10369,Ausrüstung Model 369,Ausrüstung,premium,800.0,2024-01-01,9999-12-31,true
10370,Ausrüstung Model 370,Ausrüstung,premium,209.63,2024-01-01,9999-12-31,true
10371,Ausrüstung Model 371,Ausrüstung,mid,168.91,2024-01-01,2025-10-01,false
10371,Ausrüstung Model 371,Ausrüstung,premium,216.31,2025-10-01,2026-02-16,false
10371,Ausrüstung Model 371,Ausrüstung,mid,168.91,2026-02-16,9999-12-31,true
10372,Ausrüstung Model 372,Ausrüstung,mid,81.38,2024-01-01,9999-12-31,true
10373,Bekleidung Model 373,Bekleidung,mid,123.99,2024-01-01,9999-12-31,true
10374,Ausrüstung Model 374,Ausrüstung,mid,99.19,2024-01-01,9999-12-31,true
10375,Bekleidung Model 375,Bekleidung,mid,87.64,2024-01-01,9999-12-31,true
10376,Schuhe Model 376,Schuhe,premium,437.05,2024-01-01,9999-12-31,true
10377,Ausrüstung Model 377,Ausrüstung,mid,138.76,2024-01-01,9999-12-31,true
10378,Schuhe Model 378,Schuhe,premium,215.86,2024-01-01,9999-12-31,true
10379,Ausrüstung Model 379,Ausrüstung,mid,90.72,2024-01-01,9999-12-31,true
10380,Ausrüstung Model 380,Ausrüstung,mid,144.82,2024-01-01,9999-12-31,true
10381,Bekleidung Model 381,Bekleidung,premium,235.68,2024-01-01,2024-05-01,false
10381,Bekleidung Model 381,Bekleidung,mid,199.44,2024-05-01,2026-02-16,false
10381,Bekleidung Model 381,Bekleidung,premium,235.68,2026-02-16,9999-12-31,true
10382,Bekleidung Model 382,Bekleidung,budget,55.91,2024-01-01,2025-05-01,false
10382,Bekleidung Model 382,Bekleidung,mid,72.18,2025-05-01,2026-02-16,false
10382,Bekleidung Model 382,Bekleidung,budget,55.91,2026-02-16,9999-12-31,true
10383,Schuhe Model 383,Schuhe,premium,300.73,2024-01-01,9999-12-31,true
10384,Schuhe Model 384,Schuhe,mid,173.1,2024-01-01,9999-12-31,true
10385,Schuhe Model 385,Schuhe,mid,91.72,2024-01-01,9999-12-31,true
10386,Ausrüstung Model 386,Ausrüstung,premium,231.06,2024-01-01,9999-12-31,true
10387,Ausrüstung Model 387,Ausrüstung,premium,293.18,2024-01-01,9999-12-31,true
10388,Schuhe Model 388,Schuhe,mid,165.82,2024-01-01,9999-12-31,true
10389,Schuhe Model 389,Schuhe,budget,55.42,2024-01-01,9999-12-31,true
10390,Schuhe Model 390,Schuhe,mid,84.47,2024-01-01,9999-12-31,true
10391,Bekleidung Model 391,Bekleidung,budget,70.21,2024-01-01,9999-12-31,true
10392,Bekleidung Model 392,Bekleidung,budget,77.89,2024-01-01,2025-05-01,false
10392,Bekleidung Model 392,Bekleidung,mid,101.13,2025-05-01,2026-02-16,false
10392,Bekleidung Model 392,Bekleidung,budget,77.89,2026-02-16,9999-12-31,true
10393,Schuhe Model 393,Schuhe,mid,165.73,2024-01-01,2024-10-01,false
10393,Schuhe Model 393,Schuhe,premium,213.36,2024-10-01,2026-02-16,false
10393,Schuhe Model 393,Schuhe,mid,165.73,2026-02-16,9999-12-31,true
10394,Bekleidung Model 394,Bekleidung,mid,90.62,2024-01-01,9999-12-31,true
10395,Schuhe Model 395,Schuhe,budget,62.32,2024-01-01,9999-12-31,true
10396,Schuhe Model 396,Schuhe,mid,146.95,2024-01-01,9999-12-31,true
10397,Bekleidung Model 397,Bekleidung,mid,117.49,2024-01-01,9999-12-31,true
10398,Schuhe Model 398,Schuhe,mid,160.76,2024-01-01,2024-10-01,false
10398,Schuhe Model 398,Schuhe,premium,207.32,2024-10-01,2026-02-16,false
10398,Schuhe Model 398,Schuhe,mid,160.76,2026-02-16,9999-12-31,true
10399,Schuhe Model 399,Schuhe,premium,208.59,2024-01-01,9999-12-31,true
10400,Ausrüstung Model 400,Ausrüstung,premium,266.07,2024-01-01,9999-12-31,true
10401,Schuhe Model 401,Schuhe,mid,152.87,2024-01-01,9999-12-31,true
10402,Bekleidung Model 402,Bekleidung,budget,78.09,2024-01-01,2024-05-01,false
10402,Bekleidung Model 402,Bekleidung,mid,101.08,2024-05-01,2026-02-16,false
10402,Bekleidung Model 402,Bekleidung,budget,78.09,2026-02-16,9999-12-31,true
10403,Schuhe Model 403,Schuhe,budget,52.96,2024-01-01,9999-12-31,true
10404,Bekleidung Model 404,Bekleidung,mid,105.4,2024-01-01,9999-12-31,true
10405,Schuhe Model 405,Schuhe,mid,134.81,2024-01-01,9999-12-31,true
10406,Bekleidung Model 406,Bekleidung,mid,95.87,2024-01-01,2025-05-01,false
10406,Bekleidung Model 406,Bekleidung,budget,80.55,2025-05-01,2026-02-16,false
10406,Bekleidung Model 406,Bekleidung,mid,95.87,2026-02-16,9999-12-31,true
10407,Ausrüstung Model 407,Ausrüstung,budget,60.72,2024-01-01,9999-12-31,true
10408,Schuhe Model 408,Schuhe,budget,70.77,2024-01-01,9999-12-31,true
10409,Ausrüstung Model 409,Ausrüstung,premium,310.2,2024-01-01,9999-12-31,true
10410,Bekleidung Model 410,Bekleidung,budget,79.54,2024-01-01,2025-05-01,false
10410,Bekleidung Model 410,Bekleidung,mid,101.5,2025-05-01,2026-02-16,false
10410,Bekleidung Model 410,Bekleidung,budget,79.54,2026-02-16,9999-12-31,true
10411,Schuhe Model 411,Schuhe,mid,170.84,2024-01-01,2025-05-01,false
10411,Schuhe Model 411,Schuhe,premium,216.17,2025-05-01,2026-02-16,false
10411,Schuhe Model 411,Schuhe,mid,170.84,2026-02-16,9999-12-31,true
10412,Schuhe Model 412,Schuhe,mid,123.24,2024-01-01,2024-10-01,false
10412,Schuhe Model 412,Schuhe,budget,100.6,2024-10-01,2026-02-16,false
10412,Schuhe Model 412,Schuhe,mid,123.24,2026-02-16,9999-12-31,true
10413,Bekleidung Model 413,Bekleidung,mid,82.92,2024-01-01,9999-12-31,true
10414,Bekleidung Model 414,Bekleidung,mid,143.02,2024-01-01,2025-05-01,false
10414,Bekleidung Model 414,Bekleidung,premium,184.64,2025-05-01,2026-02-16,false
10414,Bekleidung Model 414,Bekleidung,mid,143.02,2026-02-16,9999-12-31,true
10415,Bekleidung Model 415,Bekleidung,budget,59.76,2024-01-01,9999-12-31,true
10416,Ausrüstung Model 416,Ausrüstung,mid,158.74,2024-01-01,2025-10-01,false
10416,Ausrüstung Model 416,Ausrüstung,budget,127.88,2025-10-01,2026-02-16,false
10416,Ausrüstung Model 416,Ausrüstung,mid,158.74,2026-02-16,9999-12-31,true
10417,Bekleidung Model 417,Bekleidung,budget,61.72,2024-01-01,2024-05-01,false
10417,Bekleidung Model 417,Bekleidung,mid,76.18,2024-05-01,2026-02-16,false
10417,Bekleidung Model 417,Bekleidung,budget,61.72,2026-02-16,9999-12-31,true
10418,Bekleidung Model 418,Bekleidung,budget,62.76,2024-01-01,2024-05-01,false
10418,Bekleidung Model 418,Bekleidung,mid,78.66,2024-05-01,2026-02-16,false
10418,Bekleidung Model 418,Bekleidung,budget,62.76,2026-02-16,9999-12-31,true
10419,Schuhe Model 419,Schuhe,mid,104.11,2024-01-01,2024-05-01,false
10419,Schuhe Model 419,Schuhe,budget,86.03,2024-05-01,2026-02-16,false
10419,Schuhe Model 419,Schuhe,mid,104.11,2026-02-16,9999-12-31,true
10420,Schuhe Model 420,Schuhe,mid,135.78,2024-01-01,2025-05-01,false
10420,Schuhe Model 420,Schuhe,premium,174.2,2025-05-01,2026-02-16,false
10420,Schuhe Model 420,Schuhe,mid,135.78,2026-02-16,9999-12-31,true
10421,Schuhe Model 421,Schuhe,mid,95.64,2024-01-01,9999-12-31,true
10422,Ausrüstung Model 422,Ausrüstung,premium,357.46,2024-01-01,9999-12-31,true
10423,Bekleidung Model 423,Bekleidung,budget,47.62,2024-01-01,9999-12-31,true
10424,Ausrüstung Model 424,Ausrüstung,mid,130.22,2024-01-01,9999-12-31,true
10425,Bekleidung Model 425,Bekleidung,budget,62.56,2024-01-01,9999-12-31,true
10426,Bekleidung Model 426,Bekleidung,premium,194.06,2024-01-01,9999-12-31,true
10427,Schuhe Model 427,Schuhe,mid,134.06,2024-01-01,2024-05-01,false
10427,Schuhe Model 427,Schuhe,premium,166.67,2024-05-01,2026-02-16,false
10427,Schuhe Model 427,Schuhe,mid,134.06,2026-02-16,9999-12-31,true
10428,Bekleidung Model 428,Bekleidung,mid,151.28,2024-01-01,9999-12-31,true
10429,Ausrüstung Model 429,Ausrüstung,budget,52.46,2024-01-01,2024-05-01,false
10429,Ausrüstung Model 429,Ausrüstung,mid,67.18,2024-05-01,2026-02-16,false
10429,Ausrüstung Model 429,Ausrüstung,budget,52.46,2026-02-16,9999-12-31,true
10430,Ausrüstung Model 430,Ausrüstung,mid,178.92,2024-01-01,2025-05-01,false
10430,Ausrüstung Model 430,Ausrüstung,budget,146.6,2025-05-01,2026-02-16,false
10430,Ausrüstung Model 430,Ausrüstung,mid,178.92,2026-02-16,9999-12-31,true
10431,Schuhe Model 431,Schuhe,premium,189.58,2024-01-01,2025-05-01,false
10431,Schuhe Model 431,Schuhe,mid,161.05,2025-05-01,2026-02-16,false
10431,Schuhe Model 431,Schuhe,premium,189.58,2026-02-16,9999-12-31,true
10432,Bekleidung Model 432,Bekleidung,mid,85.57,2024-01-01,9999-12-31,true
10433,Ausrüstung Model 433,Ausrüstung,premium,312.89,2024-01-01,9999-12-31,true
10434,Ausrüstung Model 434,Ausrüstung,mid,103.33,2024-01-01,2025-10-01,false
10434,Ausrüstung Model 434,Ausrüstung,premium,124.22,2025-10-01,2026-02-16,false
10434,Ausrüstung Model 434,Ausrüstung,mid,103.33,2026-02-16,9999-12-31,true
10435,Schuhe Model 435,Schuhe,premium,245.84,2024-01-01,9999-12-31,true
10436,Ausrüstung Model 436,Ausrüstung,premium,741.91,2024-01-01,2025-05-01,false
10436,Ausrüstung Model 436,Ausrüstung,mid,602.95,2025-05-01,2026-02-16,false
10436,Ausrüstung Model 436,Ausrüstung,premium,741.91,2026-02-16,9999-12-31,true
10437,Schuhe Model 437,Schuhe,mid,101.35,2024-01-01,2025-10-01,false
10437,Schuhe Model 437,Schuhe,premium,121.75,2025-10-01,2026-02-16,false
10437,Schuhe Model 437,Schuhe,mid,101.35,2026-02-16,9999-12-31,true
10438,Schuhe Model 438,Schuhe,mid,97.25,2024-01-01,9999-12-31,true
10439,Ausrüstung Model 439,Ausrüstung,premium,410.5,2024-01-01,2024-05-01,false
10439,Ausrüstung Model 439,Ausrüstung,mid,344.95,2024-05-01,2026-02-16,false
10439,Ausrüstung Model 439,Ausrüstung,premium,410.5,2026-02-16,9999-12-31,true
10440,Ausrüstung Model 440,Ausrüstung,premium,448.41,2024-01-01,9999-12-31,true
10441,Schuhe Model 441,Schuhe,mid,93.56,2024-01-01,9999-12-31,true
10442,Bekleidung Model 442,Bekleidung,budget,63.3,2024-01-01,9999-12-31,true
10443,Bekleidung Model 443,Bekleidung,budget,68.78,2024-01-01,2025-10-01,false
10443,Bekleidung Model 443,Bekleidung,mid,83.15,2025-10-01,2026-02-16,false
10443,Bekleidung Model 443,Bekleidung,budget,68.78,2026-02-16,9999-12-31,true
10444,Schuhe Model 444,Schuhe,budget,62.04,2024-01-01,9999-12-31,true
10445,Schuhe Model 445,Schuhe,budget,76.76,2024-01-01,9999-12-31,true
10446,Schuhe Model 446,Schuhe,budget,73.55,2024-01-01,2024-10-01,false
10446,Schuhe Model 446,Schuhe,mid,90.97,2024-10-01,2026-02-16,false
10446,Schuhe Model 446,Schuhe,budget,73.55,2026-02-16,9999-12-31,true
10447,Schuhe Model 447,Schuhe,mid,82.77,2024-01-01,2025-05-01,false
10447,Schuhe Model 447,Schuhe,budget,68.85,2025-05-01,2026-02-16,false
10447,Schuhe Model 447,Schuhe,mid,82.77,2026-02-16,9999-12-31,true
10448,Bekleidung Model 448,Bekleidung,budget,79.77,2024-01-01,9999-12-31,true
10449,Ausrüstung Model 449,Ausrüstung,mid,174.85,2024-01-01,2024-10-01,false
10449,Ausrüstung Model 449,Ausrüstung,premium,216.13,2024-10-01,2026-02-16,false
10449,Ausrüstung Model 449,Ausrüstung,mid,174.85,2026-02-16,9999-12-31,true
10450,Schuhe Model 450,Schuhe,premium,263.82,2024-01-01,9999-12-31,true
10451,Bekleidung Model 451,Bekleidung,budget,44.75,2024-01-01,9999-12-31,true
10452,Bekleidung Model 452,Bekleidung,mid,147.02,2024-01-01,2025-10-01,false
10452,Bekleidung Model 452,Bekleidung,budget,121.54,2025-10-01,2026-02-16,false
10452,Bekleidung Model 452,Bekleidung,mid,147.02,2026-02-16,9999-12-31,true
10453,Schuhe Model 453,Schuhe,mid,109.18,2024-01-01,9999-12-31,true
10454,Ausrüstung Model 454,Ausrüstung,mid,143.36,2024-01-01,2025-05-01,false
10454,Ausrüstung Model 454,Ausrüstung,premium,185.34,2025-05-01,2026-02-16,false
10454,Ausrüstung Model 454,Ausrüstung,mid,143.36,2026-02-16,9999-12-31,true
10455,Bekleidung Model 455,Bekleidung,mid,122.11,2024-01-01,9999-12-31,true
10456,Ausrüstung Model 456,Ausrüstung,budget,67.63,2024-01-01,9999-12-31,true
10457,Bekleidung Model 457,Bekleidung,mid,102.46,2024-01-01,9999-12-31,true
10458,Ausrüstung Model 458,Ausrüstung,mid,166.75,2024-01-01,9999-12-31,true
10459,Ausrüstung Model 459,Ausrüstung,premium,209.5,2024-01-01,9999-12-31,true
10460,Ausrüstung Model 460,Ausrüstung,premium,181.71,2024-01-01,9999-12-31,true
10461,Bekleidung Model 461,Bekleidung,premium,355.38,2024-01-01,2024-10-01,false
10461,Bekleidung Model 461,Bekleidung,mid,293.13,2024-10-01,2026-02-16,false
10461,Bekleidung Model 461,Bekleidung,premium,355.38,2026-02-16,9999-12-31,true
10462,Schuhe Model 462,Schuhe,mid,88.33,2024-01-01,2025-10-01,false
10462,Schuhe Model 462,Schuhe,premium,112.86,2025-10-01,2026-02-16,false
10462,Schuhe Model 462,Schuhe,mid,88.33,2026-02-16,9999-12-31,true
10463,Bekleidung Model 463,Bekleidung,budget,59.23,2024-01-01,9999-12-31,true
10464,Schuhe Model 464,Schuhe,mid,88.98,2024-01-01,2024-10-01,false
10464,Schuhe Model 464,Schuhe,premium,109.09,2024-10-01,2026-02-16,false
10464,Schuhe Model 464,Schuhe,mid,88.98,2026-02-16,9999-12-31,true
10465,Bekleidung Model 465,Bekleidung,budget,58.36,2024-01-01,9999-12-31,true
10466,Ausrüstung Model 466,Ausrüstung,mid,95.0,2024-01-01,9999-12-31,true
10467,Schuhe Model 467,Schuhe,premium,220.19,2024-01-01,2024-05-01,false
10467,Schuhe Model 467,Schuhe,mid,179.56,2024-05-01,2026-02-16,false
10467,Schuhe Model 467,Schuhe,premium,220.19,2026-02-16,9999-12-31,true
10468,Ausrüstung Model 468,Ausrüstung,premium,401.16,2024-01-01,9999-12-31,true
10469,Schuhe Model 469,Schuhe,mid,91.34,2024-01-01,2024-10-01,false
10469,Schuhe Model 469,Schuhe,budget,73.36,2024-10-01,2026-02-16,false
10469,Schuhe Model 469,Schuhe,mid,91.34,2026-02-16,9999-12-31,true
10470,Ausrüstung Model 470,Ausrüstung,mid,82.88,2024-01-01,2025-10-01,false
10470,Ausrüstung Model 470,Ausrüstung,budget,67.5,2025-10-01,2026-02-16,false
10470,Ausrüstung Model 470,Ausrüstung,mid,82.88,2026-02-16,9999-12-31,true
10471,Schuhe Model 471,Schuhe,mid,153.81,2024-01-01,9999-12-31,true
10472,Ausrüstung Model 472,Ausrüstung,mid,100.83,2024-01-01,2024-05-01,false
10472,Ausrüstung Model 472,Ausrüstung,premium,127.1,2024-05-01,2026-02-16,false
10472,Ausrüstung Model 472,Ausrüstung,mid,100.83,2026-02-16,9999-12-31,true
10473,Schuhe Model 473,Schuhe,mid,166.75,2024-01-01,2024-05-01,false
10473,Schuhe Model 473,Schuhe,premium,202.94,2024-05-01,2026-02-16,false
10473,Schuhe Model 473,Schuhe,mid,166.75,2026-02-16,9999-12-31,true
10474,Bekleidung Model 474,Bekleidung,mid,92.0,2024-01-01,9999-12-31,true
10475,Schuhe Model 475,Schuhe,budget,56.95,2024-01-01,9999-12-31,true
10476,Ausrüstung Model 476,Ausrüstung,premium,438.45,2024-01-01,9999-12-31,true
10477,Bekleidung Model 477,Bekleidung,premium,239.25,2024-01-01,9999-12-31,true
10478,Schuhe Model 478,Schuhe,mid,89.44,2024-01-01,2024-05-01,false
10478,Schuhe Model 478,Schuhe,premium,111.52,2024-05-01,2026-02-16,false
10478,Schuhe Model 478,Schuhe,mid,89.44,2026-02-16,9999-12-31,true
10479,Bekleidung Model 479,Bekleidung,budget,64.55,2024-01-01,9999-12-31,true
10480,Bekleidung Model 480,Bekleidung,mid,96.69,2024-01-01,9999-12-31,true
10481,Bekleidung Model 481,Bekleidung,mid,99.55,2024-01-01,2025-10-01,false
10481,Bekleidung Model 481,Bekleidung,premium,126.85,2025-10-01,2026-02-16,false
10481,Bekleidung Model 481,Bekleidung,mid,99.55,2026-02-16,9999-12-31,true
10482,Bekleidung Model 482,Bekleidung,mid,120.92,2024-01-01,2024-05-01,false
10482,Bekleidung Model 482,Bekleidung,premium,151.43,2024-05-01,2026-02-16,false
10482,Bekleidung Model 482,Bekleidung,mid,120.92,2026-02-16,9999-12-31,true
10483,Bekleidung Model 483,Bekleidung,premium,272.09,2024-01-01,9999-12-31,true
10484,Bekleidung Model 484,Bekleidung,budget,73.25,2024-01-01,9999-12-31,true
10485,Schuhe Model 485,Schuhe,mid,81.52,2024-01-01,9999-12-31,true
10486,Ausrüstung Model 486,Ausrüstung,budget,56.51,2024-01-01,2024-05-01,false
10486,Ausrüstung Model 486,Ausrüstung,mid,68.29,2024-05-01,2026-02-16,false
10486,Ausrüstung Model 486,Ausrüstung,budget,56.51,2026-02-16,9999-12-31,true
10487,Ausrüstung Model 487,Ausrüstung,mid,88.97,2024-01-01,9999-12-31,true
10488,Schuhe Model 488,Schuhe,mid,119.51,2024-01-01,9999-12-31,true
10489,Schuhe Model 489,Schuhe,premium,298.06,2024-01-01,9999-12-31,true
10490,Bekleidung Model 490,Bekleidung,budget,59.71,2024-01-01,2024-10-01,false
10490,Bekleidung Model 490,Bekleidung,mid,72.94,2024-10-01,2026-02-16,false
10490,Bekleidung Model 490,Bekleidung,budget,59.71,2026-02-16,9999-12-31,true
10491,Bekleidung Model 491,Bekleidung,mid,93.16,2024-01-01,2025-05-01,false
10491,Bekleidung Model 491,Bekleidung,budget,75.46,2025-05-01,2026-02-16,false
10491,Bekleidung Model 491,Bekleidung,mid,93.16,2026-02-16,9999-12-31,true
10492,Ausrüstung Model 492,Ausrüstung,mid,146.72,2024-01-01,9999-12-31,true
10493,Ausrüstung Model 493,Ausrüstung,premium,341.0,2024-01-01,9999-12-31,true
10494,Bekleidung Model 494,Bekleidung,premium,370.98,2024-01-01,2024-10-01,false
10494,Bekleidung Model 494,Bekleidung,mid,304.12,2024-10-01,2026-02-16,false
10494,Bekleidung Model 494,Bekleidung,premium,370.98,2026-02-16,9999-12-31,true
10495,Bekleidung Model 495,Bekleidung,budget,59.23,2024-01-01,9999-12-31,true
10496,Bekleidung Model 496,Bekleidung,budget,60.72,2024-01-01,2024-10-01,false
10496,Bekleidung Model 496,Bekleidung,mid,75.42,2024-10-01,2026-02-16,false
10496,Bekleidung Model 496,Bekleidung,budget,60.72,2026-02-16,9999-12-31,true
10497,Ausrüstung Model 497,Ausrüstung,premium,308.25,2024-01-01,2025-05-01,false
10497,Ausrüstung Model 497,Ausrüstung,mid,258.84,2025-05-01,2026-02-16,false
10497,Ausrüstung Model 497,Ausrüstung,premium,308.25,2026-02-16,9999-12-31,true
10498,Schuhe Model 498,Schuhe,mid,170.88,2024-01-01,9999-12-31,true
10499,Schuhe Model 499,Schuhe,premium,305.93,2024-01-01,9999-12-31,true
