order_id,order_date,ship_date,return_date,customer_id,product_id,quantity,unit_price,discount,gross_revenue,net_revenue,product_name,category,subcategory,price_tier,base_retail_price,marketing_cost_per_order
f3a7b1c93664,2025-01-21,2025-01-25,2025-02-14,de8cfb02,10014,1,48.61,0,48.61,48.61,Ausrüstung Model 14,Ausrüstung,,budget,48.61,3.0
911c26a5532f,2025-01-21,2025-01-25,,8d1d68b2,10099,1,54.84,0,54.84,54.84,Ausrüstung Model 99,Ausrüstung,,budget,54.84,3.0
b8dde33549a0,2025-01-21,2025-01-22,,f960f1b8,10478,1,89.44,0,89.44,89.44,Schuhe Model 478,Schuhe,,mid,89.44,7.0
1c09d9b7c959,2025-01-21,2025-01-25,,f1cf7809,10084,1,62.15,0,62.15,62.15,Bekleidung Model 84,Bekleidung,,budget,69.06,3.0
7d410e61a3ef,2025-01-21,2025-01-24,,a2c50003,10099,1,49.36,0,49.36,49.36,Ausrüstung Model 99,Ausrüstung,,budget,54.84,3.0
7d410e61a3ef,2025-01-21,2025-01-24,,a2c50003,10190,1,175.03,0,175.03,175.03,Ausrüstung Model 190,Ausrüstung,,mid,175.03,7.0
a27cd0d98108,2025-01-21,2025-01-25,,1eda281e,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
25af7d4edb11,2025-01-21,2025-01-26,2025-02-24,b7880a3a,10036,1,70.15,0,70.15,70.15,Bekleidung Model 36,Bekleidung,,budget,70.15,3.0
25af7d4edb11,2025-01-21,2025-01-26,,b7880a3a,10104,1,121.03,0,121.03,121.03,Schuhe Model 104,Schuhe,,mid,121.03,7.0
a2ed7775a909,2025-01-21,2025-01-26,,250f63be,10283,1,318.64,0,318.64,318.64,Ausrüstung Model 283,Ausrüstung,,premium,318.64,12.0
a2ed7775a909,2025-01-21,2025-01-26,,250f63be,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
4186b8408ad9,2025-01-21,2025-01-22,2025-01-31,05995bad,10069,1,81.74,0,81.74,81.74,Schuhe Model 69,Schuhe,,mid,81.74,7.0
8f8abed999c0,2025-01-21,2025-01-26,,e8086f7e,10190,1,175.03,0,175.03,175.03,Ausrüstung Model 190,Ausrüstung,,mid,175.03,7.0
8f8abed999c0,2025-01-21,2025-01-26,,e8086f7e,10215,1,77.83,0,77.83,77.83,Ausrüstung Model 215,Ausrüstung,,budget,77.83,3.0
8f8abed999c0,2025-01-21,2025-01-26,,e8086f7e,10365,1,36.2,0,36.2,36.2,Bekleidung Model 365,Bekleidung,,budget,36.2,3.0
0af293ccd326,2025-01-21,2025-01-26,,e3cb5179,10327,1,103.49,0,103.49,103.49,Bekleidung Model 327,Bekleidung,,mid,103.49,7.0
0af293ccd326,2025-01-21,2025-01-26,,e3cb5179,10463,1,59.23,0,59.23,59.23,Bekleidung Model 463,Bekleidung,,budget,59.23,3.0
15567beeaae9,2025-01-21,2025-01-25,,ea1a670a,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
8b88a7f1c919,2025-01-21,2025-01-23,,992d2294,10189,1,31.57,0,31.57,31.57,Ausrüstung Model 189,Ausrüstung,,budget,31.57,3.0
7530f8fbe473,2025-01-21,2025-01-24,,5e5a2c6a,10355,1,37.8,0,37.8,37.8,Bekleidung Model 355,Bekleidung,,budget,37.8,3.0
7530f8fbe473,2025-01-21,2025-01-24,2025-02-18,5e5a2c6a,10396,1,146.95,0,146.95,146.95,Schuhe Model 396,Schuhe,,mid,146.95,7.0
b90f75014477,2025-01-21,2025-01-24,,e68e2959,10198,1,133.08,0,133.08,133.08,Schuhe Model 198,Schuhe,,mid,133.08,7.0
d69b9ae1db12,2025-01-21,2025-01-22,2025-02-19,28eff959,10451,1,44.75,0,44.75,44.75,Bekleidung Model 451,Bekleidung,,budget,44.75,3.0
457c795bffe5,2025-01-21,2025-01-25,,02574dd1,10053,1,118.18,0,118.18,118.18,Schuhe Model 53,Schuhe,,mid,118.18,7.0
a9f96181ced7,2025-01-21,2025-01-24,,b8b9a9c0,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
fee378fa6dbb,2025-01-21,2025-01-24,,e8086f7e,10028,1,99.42,0,99.42,99.42,Bekleidung Model 28,Bekleidung,,mid,99.42,7.0
2c0fcdb86710,2025-01-21,2025-01-26,,0b4fba4e,10099,1,54.84,0,54.84,54.84,Ausrüstung Model 99,Ausrüstung,,budget,54.84,3.0
2c0fcdb86710,2025-01-21,2025-01-26,2025-02-16,0b4fba4e,10133,1,115.06,0,115.06,115.06,Bekleidung Model 133,Bekleidung,,mid,127.85,7.0
bb44fecc2215,2025-01-21,2025-01-26,,c37253d3,10189,1,31.57,0,31.57,31.57,Ausrüstung Model 189,Ausrüstung,,budget,31.57,3.0
804c1f3f4603,2025-01-21,2025-01-23,,c37253d3,10300,1,125.43,0,125.43,125.43,Ausrüstung Model 300,Ausrüstung,,mid,125.43,7.0
e22309b19abc,2025-01-21,2025-01-25,2025-02-20,ea1a670a,10223,1,199.86,0,199.86,199.86,Bekleidung Model 223,Bekleidung,,premium,199.86,12.0
e22309b19abc,2025-01-21,2025-01-25,,ea1a670a,10100,1,94.39,0,94.39,94.39,Ausrüstung Model 100,Ausrüstung,,mid,94.39,7.0
e22309b19abc,2025-01-21,2025-01-25,,ea1a670a,10402,1,78.09,0,78.09,78.09,Bekleidung Model 402,Bekleidung,,budget,78.09,3.0
4fdfda797dff,2025-01-21,2025-01-24,,e8086f7e,10180,1,23.98,0,23.98,23.98,Bekleidung Model 180,Bekleidung,,budget,23.98,3.0
d01965dfa952,2025-01-21,2025-01-24,,33ec4fd5,10163,1,56.69,0,56.69,56.69,Bekleidung Model 163,Bekleidung,,budget,56.69,3.0
d01965dfa952,2025-01-21,2025-01-24,2025-02-09,33ec4fd5,10471,1,153.81,0,153.81,153.81,Schuhe Model 471,Schuhe,,mid,153.81,7.0
c61bf7cb10c1,2025-01-21,2025-01-22,,8d1eb8bc,10206,1,207.53,0,207.53,207.53,Ausrüstung Model 206,Ausrüstung,,premium,207.53,12.0
a12e5c89ed0f,2025-01-22,2025-01-25,,c37253d3,10375,1,78.88,0,78.88,78.88,Bekleidung Model 375,Bekleidung,,mid,87.64,7.0
5a5bfc7693f9,2025-01-22,2025-01-26,,8e2c5bef,10133,1,127.85,0,127.85,127.85,Bekleidung Model 133,Bekleidung,,mid,127.85,7.0
94313d208a23,2025-01-22,2025-01-26,,656a47c6,10409,1,279.18,0,279.18,279.18,Ausrüstung Model 409,Ausrüstung,,premium,310.2,12.0
109d14c56e39,2025-01-22,2025-01-25,,c0a05895,10189,1,31.57,0,31.57,31.57,Ausrüstung Model 189,Ausrüstung,,budget,31.57,3.0
c5c24e4f1d72,2025-01-22,2025-01-27,,e68e2959,10084,1,69.06,0,69.06,69.06,Bekleidung Model 84,Bekleidung,,budget,69.06,3.0
7d3e57c1c661,2025-01-22,2025-01-23,,4b910c6b,10104,1,121.03,0,121.03,121.03,Schuhe Model 104,Schuhe,,mid,121.03,7.0
8ff69a7b7b9b,2025-01-22,2025-01-26,,b9a78940,10173,1,110.53,0,110.53,110.53,Ausrüstung Model 173,Ausrüstung,,mid,110.53,7.0
b529c2250e00,2025-01-22,2025-01-24,,1e554010,10180,1,23.98,0,23.98,23.98,Bekleidung Model 180,Bekleidung,,budget,23.98,3.0
95c8198c5bd3,2025-01-22,2025-01-27,,17b0bdd0,10355,1,34.02,0,34.02,34.02,Bekleidung Model 355,Bekleidung,,budget,37.8,3.0
287c69f9d5b3,2025-01-22,2025-01-25,2025-02-24,5d1d2d3c,10084,1,69.06,0,69.06,69.06,Bekleidung Model 84,Bekleidung,,budget,69.06,3.0
602b7d4dd60b,2025-01-22,2025-01-26,,f61ddc29,10327,1,103.49,0,103.49,103.49,Bekleidung Model 327,Bekleidung,,mid,103.49,7.0
0fabd6ee5259,2025-01-22,2025-01-26,,43b746e7,10322,1,23.36,0,23.36,23.36,Bekleidung Model 322,Bekleidung,,budget,23.36,3.0
1eef45c5a870,2025-01-22,2025-01-25,,ef7323aa,10110,1,71.8,0,71.8,71.8,Ausrüstung Model 110,Ausrüstung,,budget,71.8,3.0
1eef45c5a870,2025-01-22,2025-01-25,,ef7323aa,10099,1,54.84,0,54.84,54.84,Ausrüstung Model 99,Ausrüstung,,budget,54.84,3.0
1eef45c5a870,2025-01-22,2025-01-25,,ef7323aa,10466,1,95.0,0,95.0,95.0,Ausrüstung Model 466,Ausrüstung,,mid,95.0,7.0
0f2d90959033,2025-01-22,2025-01-25,,9c8e66f1,10084,1,69.06,0,69.06,69.06,Bekleidung Model 84,Bekleidung,,budget,69.06,3.0
0f2d90959033,2025-01-22,2025-01-25,,9c8e66f1,10189,1,31.57,0,31.57,31.57,Ausrüstung Model 189,Ausrüstung,,budget,31.57,3.0
20beab4d5c37,2025-01-22,2025-01-24,,225843cf,10027,1,175.32,0,175.32,175.32,Bekleidung Model 27,Bekleidung,,mid,175.32,7.0
5483d6528865,2025-01-22,2025-01-26,2025-02-13,9c802f58,10160,1,115.15,0,115.15,115.15,Bekleidung Model 160,Bekleidung,,mid,115.15,7.0
5483d6528865,2025-01-22,2025-01-26,,9c802f58,10372,1,81.38,0,81.38,81.38,Ausrüstung Model 372,Ausrüstung,,mid,81.38,7.0
7d89c38263a6,2025-01-22,2025-01-26,,206bff68,10167,1,177.34,0,177.34,177.34,Ausrüstung Model 167,Ausrüstung,,mid,177.34,7.0
7d89c38263a6,2025-01-22,2025-01-26,,206bff68,10104,1,121.03,0,121.03,121.03,Schuhe Model 104,Schuhe,,mid,121.03,7.0
140823e4ad03,2025-01-22,2025-01-26,,4951ff59,10219,1,310.57,0,310.57,310.57,Schuhe Model 219,Schuhe,,premium,310.57,12.0
140823e4ad03,2025-01-22,2025-01-26,,4951ff59,10271,1,120.05,0,120.05,120.05,Schuhe Model 271,Schuhe,,mid,120.05,7.0
d7fbc8ed50f7,2025-01-22,2025-01-24,,bb749593,10053,1,118.18,0,118.18,118.18,Schuhe Model 53,Schuhe,,mid,118.18,7.0
05c18b9bcf2b,2025-01-22,2025-01-25,,a26e59da,10265,1,213.42,0,213.42,213.42,Schuhe Model 265,Schuhe,,premium,213.42,12.0
0b9382254a16,2025-01-22,2025-01-26,,8e2c5bef,10455,1,122.11,0,122.11,122.11,Bekleidung Model 455,Bekleidung,,mid,122.11,7.0
24502423f5e1,2025-01-22,2025-01-25,,e7fada77,10191,1,178.65,0,178.65,178.65,Schuhe Model 191,Schuhe,,mid,178.65,7.0
24502423f5e1,2025-01-22,2025-01-25,,e7fada77,10190,1,175.03,0,175.03,175.03,Ausrüstung Model 190,Ausrüstung,,mid,175.03,7.0
2057aa8072bd,2025-01-22,2025-01-27,,61ff77c2,10400,1,266.07,0,266.07,266.07,Ausrüstung Model 400,Ausrüstung,,premium,266.07,12.0
2057aa8072bd,2025-01-22,2025-01-27,,61ff77c2,10254,1,117.33,0,117.33,117.33,Ausrüstung Model 254,Ausrüstung,,mid,117.33,7.0
a7e5665f7a6e,2025-01-22,2025-01-26,,7180e4e5,10429,1,52.46,0,52.46,52.46,Ausrüstung Model 429,Ausrüstung,,budget,52.46,3.0
a7e5665f7a6e,2025-01-22,2025-01-26,,7180e4e5,10096,1,31.07,0,31.07,31.07,Bekleidung Model 96,Bekleidung,,budget,31.07,3.0
2920af132d16,2025-01-22,2025-01-25,,60aaf8c7,10007,1,303.61,0,303.61,303.61,Schuhe Model 7,Schuhe,,premium,303.61,12.0
92eeef82e535,2025-01-22,2025-01-24,,da6941a0,10469,1,91.34,0,91.34,91.34,Schuhe Model 469,Schuhe,,mid,91.34,7.0
a799872f7c2e,2025-01-22,2025-01-24,,6fdc178e,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
4a567fbaa169,2025-01-22,2025-01-23,2025-02-20,5c0ce6e2,10438,1,97.25,0,97.25,97.25,Schuhe Model 438,Schuhe,,mid,97.25,7.0
e8caf23c03f3,2025-01-22,2025-01-26,,8631f760,10148,1,94.04,0,94.04,94.04,Ausrüstung Model 148,Ausrüstung,,mid,94.04,7.0
e8caf23c03f3,2025-01-22,2025-01-26,,8631f760,10190,1,175.03,0,175.03,175.03,Ausrüstung Model 190,Ausrüstung,,mid,175.03,7.0
9aaaacb283ef,2025-01-22,2025-01-24,,42a61a18,10117,1,220.1,0,220.1,220.1,Ausrüstung Model 117,Ausrüstung,,premium,220.1,12.0
9aaaacb283ef,2025-01-22,2025-01-24,,42a61a18,10198,1,133.08,0,133.08,133.08,Schuhe Model 198,Schuhe,,mid,133.08,7.0
44046ecd39c4,2025-01-22,2025-01-27,,da62ded5,10375,1,87.64,0,87.64,87.64,Bekleidung Model 375,Bekleidung,,mid,87.64,7.0
7031713e1248,2025-01-22,2025-01-23,2025-02-10,3b896370,10086,1,56.96,0,56.96,56.96,Schuhe Model 86,Schuhe,,budget,56.96,3.0
b385965085ee,2025-01-22,2025-01-24,,e8086f7e,10086,1,56.96,0,56.96,56.96,Schuhe Model 86,Schuhe,,budget,56.96,3.0
9830a2fa54c5,2025-01-22,2025-01-27,,31c14d97,10283,1,318.64,0,318.64,318.64,Ausrüstung Model 283,Ausrüstung,,premium,318.64,12.0
9830a2fa54c5,2025-01-22,2025-01-27,2025-02-04,31c14d97,10214,1,177.42,0,177.42,177.42,Schuhe Model 214,Schuhe,,mid,177.42,7.0
d6e72e1f8407,2025-01-22,2025-01-26,,90345d36,10275,1,58.67,0,58.67,58.67,Bekleidung Model 275,Bekleidung,,budget,58.67,3.0
1971c011f4b2,2025-01-22,2025-01-25,,4832e89b,10377,1,138.76,0,138.76,138.76,Ausrüstung Model 377,Ausrüstung,,mid,138.76,7.0
b55071511551,2025-01-22,2025-01-27,,c37253d3,10167,1,177.34,0,177.34,177.34,Ausrüstung Model 167,Ausrüstung,,mid,177.34,7.0
8b126574799f,2025-01-22,2025-01-23,,b7880a3a,10315,1,152.84,0,152.84,152.84,Bekleidung Model 315,Bekleidung,,mid,152.84,7.0
06c270043584,2025-01-22,2025-01-26,,60aaf8c7,10281,1,200.82,0,200.82,200.82,Bekleidung Model 281,Bekleidung,,premium,200.82,12.0
28df75dac4db,2025-01-22,2025-01-27,,07f430a7,10375,1,87.64,0,87.64,87.64,Bekleidung Model 375,Bekleidung,,mid,87.64,7.0
c9024d058cf3,2025-01-22,2025-01-26,,03b789a9,10388,1,165.82,0,165.82,165.82,Schuhe Model 388,Schuhe,,mid,165.82,7.0
c9024d058cf3,2025-01-22,2025-01-26,,03b789a9,10471,1,153.81,0,153.81,153.81,Schuhe Model 471,Schuhe,,mid,153.81,7.0
4bc533de1f15,2025-01-22,2025-01-23,,5407c5e5,10189,1,31.57,0,31.57,31.57,Ausrüstung Model 189,Ausrüstung,,budget,31.57,3.0
e05b13ce4475,2025-01-22,2025-01-25,,1c66183a,10106,1,85.32,0,85.32,85.32,Bekleidung Model 106,Bekleidung,,mid,85.32,7.0
c71a5d89ea21,2025-01-22,2025-01-26,,957a7f2f,10206,1,207.53,0,207.53,207.53,Ausrüstung Model 206,Ausrüstung,,premium,207.53,12.0
c71a5d89ea21,2025-01-22,2025-01-26,,957a7f2f,10400,1,266.07,0,266.07,266.07,Ausrüstung Model 400,Ausrüstung,,premium,266.07,12.0
468a33d92651,2025-01-22,2025-01-27,2025-02-19,d632b8cc,10421,1,95.64,0,95.64,95.64,Schuhe Model 421,Schuhe,,mid,95.64,7.0
468a33d92651,2025-01-22,2025-01-27,,d632b8cc,10133,1,127.85,0,127.85,127.85,Bekleidung Model 133,Bekleidung,,mid,127.85,7.0
5e3dd4a77863,2025-01-22,2025-01-24,,206bff68,10084,1,69.06,0,69.06,69.06,Bekleidung Model 84,Bekleidung,,budget,69.06,3.0
f59d2ffd83ed,2025-01-22,2025-01-26,,2adb5f48,10453,1,109.18,0,109.18,109.18,Schuhe Model 453,Schuhe,,mid,109.18,7.0
5945c5b45df8,2025-01-22,2025-01-25,,4870e133,10190,1,175.03,0,175.03,175.03,Ausrüstung Model 190,Ausrüstung,,mid,175.03,7.0
1524f66fb055,2025-01-22,2025-01-25,2025-02-17,c37253d3,10149,1,153.42,0,153.42,153.42,Ausrüstung Model 149,Ausrüstung,,mid,153.42,7.0
e8aba8a054ec,2025-01-22,2025-01-26,,ef7323aa,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
e8aba8a054ec,2025-01-22,2025-01-26,,ef7323aa,10281,1,200.82,0,200.82,200.82,Bekleidung Model 281,Bekleidung,,premium,200.82,12.0
c384f9afa582,2025-01-22,2025-01-27,,e1c70411,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
47a823971e96,2025-01-22,2025-01-24,,fc348943,10189,1,31.57,0,31.57,31.57,Ausrüstung Model 189,Ausrüstung,,budget,31.57,3.0
c0332d4511a9,2025-01-22,2025-01-23,,c62e0f57,10479,1,64.55,0,64.55,64.55,Bekleidung Model 479,Bekleidung,,budget,64.55,3.0
e192632c537b,2025-01-22,2025-01-26,2025-02-10,61ff77c2,10084,1,69.06,0,69.06,69.06,Bekleidung Model 84,Bekleidung,,budget,69.06,3.0
ceafdd7e4a6a,2025-01-22,2025-01-26,,f99550e3,10214,1,177.42,0,177.42,177.42,Schuhe Model 214,Schuhe,,mid,177.42,7.0
a25aa226be1b,2025-01-22,2025-01-26,,a0505442,10400,1,266.07,0,266.07,266.07,Ausrüstung Model 400,Ausrüstung,,premium,266.07,12.0
a25aa226be1b,2025-01-22,2025-01-26,2025-02-20,a0505442,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
e4655c88380b,2025-01-22,2025-01-27,2025-02-16,545cc1eb,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
e4655c88380b,2025-01-22,2025-01-27,,545cc1eb,10180,1,23.98,0,23.98,23.98,Bekleidung Model 180,Bekleidung,,budget,23.98,3.0
7c4dcec27b10,2025-01-22,2025-01-25,,26660625,10189,1,31.57,0,31.57,31.57,Ausrüstung Model 189,Ausrüstung,,budget,31.57,3.0
44cb21aa6322,2025-01-22,2025-01-24,,66d6eaf6,10209,1,103.85,0,103.85,103.85,Ausrüstung Model 209,Ausrüstung,,mid,103.85,7.0
201036cce266,2025-01-22,2025-01-23,,c3a1b63f,10027,1,175.32,0,175.32,175.32,Bekleidung Model 27,Bekleidung,,mid,175.32,7.0
201036cce266,2025-01-22,2025-01-23,,c3a1b63f,10189,1,31.57,0,31.57,31.57,Ausrüstung Model 189,Ausrüstung,,budget,31.57,3.0
e041856d2ca8,2025-01-22,2025-01-24,,61ff77c2,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
bb98ec5539e3,2025-01-22,2025-01-26,,e3cb5179,10275,1,58.67,0,58.67,58.67,Bekleidung Model 275,Bekleidung,,budget,58.67,3.0
17f38c405211,2025-01-22,2025-01-27,,ef7323aa,10304,1,101.45,0,101.45,101.45,Schuhe Model 304,Schuhe,,mid,101.45,7.0
17f38c405211,2025-01-22,2025-01-27,,ef7323aa,10084,1,69.06,0,69.06,69.06,Bekleidung Model 84,Bekleidung,,budget,69.06,3.0
17f38c405211,2025-01-22,2025-01-27,,ef7323aa,10190,1,175.03,0,175.03,175.03,Ausrüstung Model 190,Ausrüstung,,mid,175.03,7.0
1185c39949ba,2025-01-22,2025-01-26,,e8086f7e,10189,1,31.57,0,31.57,31.57,Ausrüstung Model 189,Ausrüstung,,budget,31.57,3.0
d43b85544b60,2025-01-23,2025-01-28,,90345d36,10106,1,85.32,0,85.32,85.32,Bekleidung Model 106,Bekleidung,,mid,85.32,7.0
d43b85544b60,2025-01-23,2025-01-28,,90345d36,10190,1,175.03,0,175.03,175.03,Ausrüstung Model 190,Ausrüstung,,mid,175.03,7.0
d43b85544b60,2025-01-23,2025-01-28,,90345d36,10084,1,62.15,0,62.15,62.15,Bekleidung Model 84,Bekleidung,,budget,69.06,3.0
47452a60b9f3,2025-01-23,2025-01-24,,e8086f7e,10106,1,85.32,0,85.32,85.32,Bekleidung Model 106,Bekleidung,,mid,85.32,7.0
0cbb738f6884,2025-01-23,2025-01-26,,9c802f58,10065,1,144.47,0,144.47,144.47,Bekleidung Model 65,Bekleidung,,mid,144.47,7.0
c985c640d9b4,2025-01-23,2025-01-27,,57c0a95a,10065,1,144.47,0,144.47,144.47,Bekleidung Model 65,Bekleidung,,mid,144.47,7.0
bbaf846ec034,2025-01-23,2025-01-26,2025-02-08,180dc54d,10180,1,23.98,0,23.98,23.98,Bekleidung Model 180,Bekleidung,,budget,23.98,3.0
bbaf846ec034,2025-01-23,2025-01-26,,180dc54d,10289,1,51.08,0,51.08,51.08,Bekleidung Model 289,Bekleidung,,budget,51.08,3.0
bbaf846ec034,2025-01-23,2025-01-26,,180dc54d,10097,1,92.03,0,92.03,92.03,Bekleidung Model 97,Bekleidung,,mid,92.03,7.0
0c687f1479ee,2025-01-23,2025-01-26,,bac62638,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
7d6810d2aff4,2025-01-23,2025-01-28,2025-02-24,004591da,10104,1,121.03,0,121.03,121.03,Schuhe Model 104,Schuhe,,mid,121.03,7.0
29a837ccb046,2025-01-23,2025-01-24,,e8086f7e,10190,1,175.03,0,175.03,175.03,Ausrüstung Model 190,Ausrüstung,,mid,175.03,7.0
c459ee0e1589,2025-01-23,2025-01-25,,c37253d3,10375,1,87.64,0,87.64,87.64,Bekleidung Model 375,Bekleidung,,mid,87.64,7.0
c459ee0e1589,2025-01-23,2025-01-25,,c37253d3,10026,1,50.71,0,50.71,50.71,Ausrüstung Model 26,Ausrüstung,,budget,50.71,3.0
c459ee0e1589,2025-01-23,2025-01-25,,c37253d3,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
dfaf9f1f0957,2025-01-23,2025-01-25,,180dc54d,10054,1,102.56,0,102.56,102.56,Bekleidung Model 54,Bekleidung,,mid,102.56,7.0
dfaf9f1f0957,2025-01-23,2025-01-25,,180dc54d,10173,1,110.53,0,110.53,110.53,Ausrüstung Model 173,Ausrüstung,,mid,110.53,7.0
0d1df3859497,2025-01-23,2025-01-25,,ed567062,10209,1,103.85,0,103.85,103.85,Ausrüstung Model 209,Ausrüstung,,mid,103.85,7.0
767c7eb68c4a,2025-01-23,2025-01-28,,eb859283,10127,1,77.19,0,77.19,77.19,Schuhe Model 127,Schuhe,,budget,77.19,3.0
767c7eb68c4a,2025-01-23,2025-01-28,,eb859283,10053,1,118.18,0,118.18,118.18,Schuhe Model 53,Schuhe,,mid,118.18,7.0
bbb973ed8df2,2025-01-23,2025-01-25,,5fc91bcf,10048,1,200.62,0,200.62,200.62,Bekleidung Model 48,Bekleidung,,premium,200.62,12.0
bbb973ed8df2,2025-01-23,2025-01-25,,5fc91bcf,10275,1,58.67,0,58.67,58.67,Bekleidung Model 275,Bekleidung,,budget,58.67,3.0
9ec48fe957ca,2025-01-23,2025-01-25,,a0fbd41d,10189,1,31.57,0,31.57,31.57,Ausrüstung Model 189,Ausrüstung,,budget,31.57,3.0
9ec48fe957ca,2025-01-23,2025-01-25,,a0fbd41d,10251,1,85.11,0,85.11,85.11,Bekleidung Model 251,Bekleidung,,mid,85.11,7.0
84a1babaae6e,2025-01-23,2025-01-28,,1ce8850e,10133,1,127.85,0,127.85,127.85,Bekleidung Model 133,Bekleidung,,mid,127.85,7.0
6f24a9936d10,2025-01-23,2025-01-25,,1e554010,10054,1,102.56,0,102.56,102.56,Bekleidung Model 54,Bekleidung,,mid,102.56,7.0
ea87660ca0a8,2025-01-23,2025-01-28,,b309fcc0,10288,1,55.41,0,55.41,55.41,Ausrüstung Model 288,Ausrüstung,,budget,55.41,3.0
fd7e728e7719,2025-01-23,2025-01-26,,661f7b67,10322,1,23.36,0,23.36,23.36,Bekleidung Model 322,Bekleidung,,budget,23.36,3.0
fd7e728e7719,2025-01-23,2025-01-26,,661f7b67,10010,1,44.74,0,44.74,44.74,Ausrüstung Model 10,Ausrüstung,,budget,44.74,3.0
3225762b87cc,2025-01-23,2025-01-25,2025-02-24,93734151,10115,1,315.67,0,315.67,315.67,Schuhe Model 115,Schuhe,,premium,315.67,12.0
19c890cc6860,2025-01-23,2025-01-28,,180dc54d,10400,1,266.07,0,266.07,266.07,Ausrüstung Model 400,Ausrüstung,,premium,266.07,12.0
19c890cc6860,2025-01-23,2025-01-28,2025-02-15,180dc54d,10365,1,36.2,0,36.2,36.2,Bekleidung Model 365,Bekleidung,,budget,36.2,3.0
e9531fc26a9a,2025-01-23,2025-01-28,,f341c5b6,10101,1,38.31,0,38.31,38.31,Bekleidung Model 101,Bekleidung,,budget,42.57,3.0
e9531fc26a9a,2025-01-23,2025-01-28,2025-02-11,f341c5b6,10150,1,79.03,0,79.03,79.03,Schuhe Model 150,Schuhe,,budget,79.03,3.0
d50275262301,2025-01-23,2025-01-27,,5effdbf2,10275,1,58.67,0,58.67,58.67,Bekleidung Model 275,Bekleidung,,budget,58.67,3.0
b653cb5287ab,2025-01-23,2025-01-28,,e92758c5,10065,1,144.47,0,144.47,144.47,Bekleidung Model 65,Bekleidung,,mid,144.47,7.0
b653cb5287ab,2025-01-23,2025-01-28,,e92758c5,10373,1,123.99,0,123.99,123.99,Bekleidung Model 373,Bekleidung,,mid,123.99,7.0
dcf65cd12b40,2025-01-23,2025-01-24,,dbcd60bc,10173,1,110.53,0,110.53,110.53,Ausrüstung Model 173,Ausrüstung,,mid,110.53,7.0
d160e9dae4ff,2025-01-23,2025-01-26,,4f787bb3,10304,1,101.45,0,101.45,101.45,Schuhe Model 304,Schuhe,,mid,101.45,7.0
ecd79720b136,2025-01-23,2025-01-25,,4ca981d7,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
ecd79720b136,2025-01-23,2025-01-25,,4ca981d7,10259,1,122.62,0,122.62,122.62,Ausrüstung Model 259,Ausrüstung,,mid,122.62,7.0
7c1ccfc195a1,2025-01-23,2025-01-24,,a083224e,10084,1,69.06,0,69.06,69.06,Bekleidung Model 84,Bekleidung,,budget,69.06,3.0
1c6bbd056e5b,2025-01-23,2025-01-25,2025-02-08,85eb3f9b,10159,1,81.58,0,81.58,81.58,Schuhe Model 159,Schuhe,,mid,81.58,7.0
a7e5f81435cd,2025-01-23,2025-01-25,,e8be0109,10365,1,36.2,0,36.2,36.2,Bekleidung Model 365,Bekleidung,,budget,36.2,3.0
28ba8840ef59,2025-01-23,2025-01-28,,e8086f7e,10466,1,95.0,0,95.0,95.0,Ausrüstung Model 466,Ausrüstung,,mid,95.0,7.0
28ba8840ef59,2025-01-23,2025-01-28,,e8086f7e,10237,1,380.62,0,380.62,380.62,Ausrüstung Model 237,Ausrüstung,,premium,380.62,12.0
d940aff60169,2025-01-23,2025-01-27,,ed979edf,10463,1,59.23,0,59.23,59.23,Bekleidung Model 463,Bekleidung,,budget,59.23,3.0
d9a5d4175b0f,2025-01-23,2025-01-25,2025-02-24,c37253d3,10388,1,165.82,0,165.82,165.82,Schuhe Model 388,Schuhe,,mid,165.82,7.0
ede9ff739416,2025-01-23,2025-01-24,,5c0ce6e2,10167,1,177.34,0,177.34,177.34,Ausrüstung Model 167,Ausrüstung,,mid,177.34,7.0
104db31dd2b9,2025-01-23,2025-01-25,,e8086f7e,10461,1,355.38,0,355.38,355.38,Bekleidung Model 461,Bekleidung,,premium,355.38,12.0
