line_id,order_id,sku_id,qty,unit_price_paid,unit_cost,is_returned
f460ec1bc5d3,c6f4b95e31b3,10081,1,165.67,52.93,False
7354f0d36281,b4e7ec57eb56,10324,1,168.55,63.05,False
f0df5c33759d,3b25dede44ae,10415,1,59.76,30.42,False
094abbdc0aef,3b25dede44ae,10304,1,101.45,47.24,False
c5972422fc96,3b25dede44ae,10470,1,82.88,44.0,False
b98362abc0cc,aae5a3db9315,10440,1,448.41,227.68,False
6d855bc1d4e5,4e9508293a84,10450,1,263.82,120.68,False
8ee86fd9f4d6,0384d7b437e0,10406,1,79.2,47.14,False
454fb63f2a4e,0384d7b437e0,10320,1,37.78,19.43,False
0d6b1d4fd041,fbb9c622d0de,10437,1,101.35,41.86,False
5feeb4d85d67,b421846b3493,10490,1,59.71,32.47,False
76ef43d6f220,b421846b3493,10027,1,175.32,100.91,False
2862dbb725e7,cadd5bb72eb0,10189,1,31.57,17.35,False
dde58e97a388,cadd5bb72eb0,10435,1,245.84,136.29,True
53b912f9cef1,17d34183d444,10208,1,306.83,175.59,False
6814f63ae78c,ec178f4014d3,10244,1,45.39,24.75,False
fc00f80de732,47e7f54496f8,10189,1,31.57,17.35,False
543173ed3644,47e7f54496f8,10334,1,148.84,105.77,False
974b5395619d,47e7f54496f8,10053,1,118.18,50.47,False
1c29b95385e4,413500cf6706,10189,1,28.41,17.35,False
7c0c38e90960,413500cf6706,10406,1,79.2,47.14,False
2dc30c489455,2f3b1124de60,10117,1,181.62,125.21,False
e4cb006aca27,bbe86ee397ea,10190,1,175.03,98.43,False
1ce98236dfb2,d41021602e2b,10494,1,333.88,162.3,False
4d4d473c1383,d41021602e2b,10052,1,51.85,21.01,True
1343358934c4,e9a4f4803d7f,10322,1,29.44,10.21,False
91a9e8ad0dec,e9a4f4803d7f,10440,1,448.41,227.68,False
b6e84d59c8c1,4705bc1512e2,10204,1,85.02,49.09,False
69f669196839,f750f68320a8,10409,1,310.2,182.75,False
99f4118b064a,f750f68320a8,10264,1,306.27,142.53,True
90029c9c8736,f750f68320a8,10204,1,85.02,49.09,True
36e7f3f93af4,a9a059fac3ae,10094,1,113.98,53.98,False
a6d6a5f5bf30,d7bc93f4a6b6,10226,1,139.77,78.77,False
b7b4aebd2a3c,d7bc93f4a6b6,10141,1,153.49,88.87,False
5d240d0e2c6d,d7bc93f4a6b6,10388,1,165.82,81.71,False
fc14d0df19be,d7bc93f4a6b6,10251,1,85.11,46.52,False
5d9c5fd65639,2582219c046b,10328,1,79.63,36.2,False
d3f6250e272f,c3326661f972,10137,1,161.63,93.8,False
3ba2f25e4e16,c3326661f972,10200,1,61.83,36.39,False
9333832b96e7,c3326661f972,10381,1,199.44,106.53,False
514ba0698180,92671a18a8f1,10079,1,127.14,53.43,False
a1945d690492,ba121fd0c3ee,10439,1,344.95,238.85,False
fb02900e03b6,ba121fd0c3ee,10190,1,175.03,98.43,False
35c70c36ded8,4faac1315a13,10413,1,105.2,40.0,False
0c3143072c0e,4faac1315a13,10019,1,229.52,114.62,False
c9a0fc153742,3ecdcdac3345,10244,1,45.39,24.75,False
909fda3aac44,3ecdcdac3345,10446,1,73.55,40.83,True
12ee1dbcda7b,3ecdcdac3345,10475,1,56.95,32.83,True
b476e404d79d,477b63654947,10234,1,85.34,39.21,False
1f3f3ff4b6a3,477b63654947,10466,1,95.0,40.67,False
87e57f30285c,477b63654947,10053,1,118.18,50.47,False
661ddc0e7702,92950450bd88,10133,1,127.85,62.33,False
1d9846210e97,f46d456f68d5,10189,1,28.41,17.35,False
788fb01b0a76,b4bf884c9431,10190,1,175.03,98.43,False
4f6a16270eec,b4bf884c9431,10334,1,148.84,105.77,False
d1c54e9f4259,2cbb9d0b67e2,10157,1,201.27,136.78,False
f626040d4ab1,ff5c0f798a17,10419,1,86.03,51.21,False
db70096a5e7f,55af215a42b8,10313,1,110.78,53.65,False
4f621625b7bf,55af215a42b8,10472,1,127.1,49.21,False
5596a94d4445,e30df189c1d5,10080,1,165.19,88.94,False
62095c89a4a5,5f5e5c2aa612,10079,1,127.14,53.43,False
61f57cd05baf,b4c5681cbe69,10311,1,61.82,36.27,False
91eec726bf76,c18eea48b63f,10304,1,101.45,47.24,False
a1c42cb38b97,c18eea48b63f,10014,1,48.61,23.3,False
50d1cc59c564,46ef5cfe6a99,10165,1,137.46,47.18,False
786d772f8829,f1bee4dae68b,10440,1,448.41,227.68,False
b22c16993957,f1bee4dae68b,10300,1,125.43,69.96,False
54eb1f64eb71,8d2817536cef,10320,1,37.78,19.43,False
37484dc10193,8d2817536cef,10052,1,51.85,21.01,False
5bbc4bd6b56a,9d70ae262b64,10307,1,144.23,52.35,False
7289ccc0ef82,a077a6473c9f,10165,1,137.46,47.18,True
844d9eb00d2f,04133e15b2cb,10010,1,56.2,18.68,False
ebe240e21b98,04133e15b2cb,10209,1,103.85,59.12,False
b9c202179d6c,04133e15b2cb,10414,1,143.02,75.83,True
4aee0916d8e0,84417cc48ae5,10281,1,200.82,84.06,False
69727acb8f56,a61f41f57260,10328,1,71.67,36.2,False
83cfc5cd6874,a61f41f57260,10426,1,194.06,107.0,False
3256435b9fa2,804288692d8e,10262,1,126.26,74.7,False
41403ec85734,a1aae360252f,10065,1,144.47,76.57,False
47de37fe1d4d,167e39dcf025,10062,1,119.36,49.64,False
608184590e55,167e39dcf025,10472,1,127.1,49.21,False
1082a600d93c,167e39dcf025,10320,1,37.78,19.43,False
ee30183952d2,ad312c212851,10065,1,144.47,76.57,True
388162790e67,ad312c212851,10189,1,31.57,17.35,False
b10451acec7b,23448aeff003,10257,1,33.05,13.25,False
e052c1cdbc2a,23448aeff003,10226,1,125.79,78.77,False
0a74bbec6d5c,23448aeff003,10472,1,127.1,49.21,False
8bdf88f75c35,994d38f3eab0,10328,1,79.63,36.2,False
801ef345fbb2,994d38f3eab0,10313,1,110.78,53.65,True
8f9d52f8eacb,534bf6de8b4e,10333,1,142.61,69.3,False
271031e8bbf5,534bf6de8b4e,10276,1,119.54,64.45,True
848b74a25a51,d31ad79607ea,10090,1,222.2,94.69,False
79061c9b932b,760a95babad6,10401,1,152.87,83.25,False
47c212a1c367,760a95babad6,10036,1,63.14,32.92,False
c03482c3659e,c752d127dd89,10494,1,370.98,162.3,False
17b8037701d3,c752d127dd89,10065,1,144.47,76.57,False
3c1d912e8df3,0b39154ec0f8,10021,1,134.33,76.61,False
fd9417fa53b1,786bc3185959,10418,1,78.66,35.23,False
7d0e76efa984,2f41cff99cf5,10066,1,91.06,32.04,True
bfe9597520b1,2f41cff99cf5,10285,1,34.77,14.36,False
71ff14026ea9,164f45806946,10494,1,370.98,162.3,False
aa14c1ae3380,5aadf32388b2,10368,1,76.36,44.39,False
906112023ffe,13b769161fe3,10141,1,153.49,88.87,False
13756b7278df,13b769161fe3,10155,1,67.3,27.08,False
ebeb9e373642,13b769161fe3,10375,1,87.64,46.69,False
71924a7fcdb1,8ab1a5c710e0,10099,1,55.8,22.06,False
dec1e8055d59,8ab1a5c710e0,10204,1,85.02,49.09,False
d7ae63806276,8ab1a5c710e0,10486,1,68.29,24.44,False
fc12cdcb01b7,c160054ac836,10198,1,133.08,64.93,False
4b96924c23bf,c160054ac836,10389,1,49.88,32.94,False
f74f642c2cff,c160054ac836,10079,1,127.14,53.43,False
084b01a2b653,aa195f60c2ef,10133,1,127.85,62.33,False
1c8a94114ec9,aa195f60c2ef,10472,1,127.1,49.21,False
2529ad59614d,ba635a0098b1,10006,1,58.9,23.99,False
eb0427bd27fe,433bfea68792,10133,1,127.85,62.33,False
514572620e2b,433bfea68792,10173,1,136.4,61.22,False
9a304a8a9b82,433bfea68792,10472,1,127.1,49.21,False
d814357b62cd,c9daac0c629d,10320,1,37.78,19.43,False
12a88559bccf,c9daac0c629d,10161,1,72.11,40.02,False
fb34ff6309bc,0131916d3488,10244,1,45.39,24.75,False
7d660d06f287,0131916d3488,10183,1,130.21,60.52,False
fe8a3b1e1f69,3e0927283276,10472,1,127.1,49.21,False
2f6ef1f08ccf,3e0927283276,10128,1,99.11,57.33,False
e9b25f240541,3e0927283276,10133,1,127.85,62.33,False
216875a4cec0,3e0927283276,10400,1,266.07,152.2,False
57d47ba6fd96,064891cc4843,10403,1,52.96,28.68,False
2bde440bf7f4,02f06e940b83,10036,1,70.15,32.92,False
7eaf2fda0ebf,99b0a6fff303,10304,1,101.45,47.24,False
8c5531fd3c81,588cbf3d7989,10388,1,165.82,81.71,False
5d41f318fd1c,0ee0cfd67b61,10406,1,79.2,47.14,False
57698fd8e002,0ee0cfd67b61,10280,1,106.97,59.78,False
c3e5814ef925,579a95db462b,10009,1,122.17,45.36,False
59e188580c42,579a95db462b,10076,1,72.61,36.69,False
0f0306b0ed4e,579a95db462b,10127,1,77.19,43.0,False
de2304a6de9b,05a08db3b348,10180,1,23.98,12.68,False
b0f7e2747d70,05a08db3b348,10097,1,73.92,50.31,False
4cee8edbb85f,c8bd4de2c905,10472,1,127.1,49.21,False
b215a4ed3137,17fc666b24d9,10189,1,31.57,17.35,False
e5768e5082ba,17fc666b24d9,10299,1,244.47,132.39,False
e40fed8462f8,0cf71e1bcda9,10249,1,53.12,23.42,False
083fa47f6775,faf1cfb97611,10494,1,370.98,162.3,False
cdeb74959a8e,faf1cfb97611,10320,1,37.78,19.43,False
c9feda8b0e28,995d453de779,10289,1,51.08,26.6,False
54384642b748,1b7ecdfc381f,10489,1,248.0,150.66,True
4c1ed4103c8a,856a8cd96901,10280,1,106.97,59.78,False
e5a05ffa507e,11802c4dc378,10189,1,31.57,17.35,False
71e42afba597,11802c4dc378,10472,1,127.1,49.21,False
87a324b58909,6a9fdd7d562d,10320,1,37.78,19.43,False
6a3d9915f5c6,6a9fdd7d562d,10306,1,42.58,17.79,True
e76ad4f901b2,6a9fdd7d562d,10328,1,79.63,36.2,False
6d7a05bfe365,6a9fdd7d562d,10302,1,124.78,60.9,True
ca4214940f41,61f22b9d5cc6,10204,1,76.52,49.09,False
3e02e98d5f90,391de9b779dd,10455,1,122.11,58.51,False
c8ebca11db12,391de9b779dd,10322,1,29.44,10.21,False
9e8e748f671d,391de9b779dd,10412,1,123.24,60.69,True
daa04b6463b9,2b9378b44118,10051,1,60.94,25.21,False
08af874f11ee,2b9378b44118,10288,1,49.87,28.38,False
eb91aeff66b0,2b9378b44118,10027,1,175.32,100.91,False
991101ddee8f,d796c663da2d,10014,1,48.61,23.3,False
fae5d92dc965,b8ca9ea6b368,10281,1,200.82,84.06,False
733b6268b057,b8ca9ea6b368,10235,1,153.81,78.91,False
aa72b3441871,49afe1f0e102,10065,1,144.47,76.57,False
bc3e4de3d78a,39cb32368a44,10472,1,127.1,49.21,False
70e853642cc2,39cb32368a44,10165,1,137.46,47.18,True
61860f86ad70,de6c95d91f8d,10406,1,71.28,47.14,False
8a22268a8bd0,de6c95d91f8d,10400,1,266.07,152.2,False
b8af9225787c,de6c95d91f8d,10007,1,303.61,139.85,False
c43ba45ac0d8,0f45773aec49,10180,1,23.98,12.68,False
25d2403a73cb,0f45773aec49,10216,1,115.8,76.21,False
d1318917111b,0f45773aec49,10016,1,81.71,42.5,False
60c58586abce,7ffbf132a43a,10487,1,88.97,35.81,False
39938e65df01,344d935c376d,10133,1,127.85,62.33,False
b8a085b11e8c,344d935c376d,10212,1,62.39,34.38,False
313c817cb44a,344d935c376d,10367,1,205.78,84.89,False
4c830979b143,d5afb40dfd06,10133,1,127.85,62.33,False
7130422d3bc9,d5afb40dfd06,10366,1,74.59,30.34,True
de36970b9ac0,ed90f1de66d8,10270,1,151.95,59.92,True
47396f9b1d2b,25ba9c5ade68,10331,1,130.99,77.04,False
86f33d95b233,25ba9c5ade68,10429,1,67.18,30.19,False
70a1080e0453,25ba9c5ade68,10320,1,34.0,19.43,False
4342287759c3,25ba9c5ade68,10084,1,83.03,38.87,False
9738916b9f90,2358898f8ec7,10189,1,31.57,17.35,False
f06fb660b842,35f225ef5e00,10006,1,53.01,23.99,False
669381073208,b832dedb0814,10431,1,189.58,108.84,False
c89a0032f038,b832dedb0814,10401,1,152.87,83.25,False
1545b03b98eb,b832dedb0814,10494,1,370.98,162.3,False
b1fa7e67bfcd,b832dedb0814,10191,1,178.65,94.92,False
9926a781f5a4,fddecfb43e2a,10011,1,239.11,140.45,True
82c9686ed03e,822de16906ec,10472,1,127.1,49.21,False
c6f124681a81,54007f8f03bb,10226,1,139.77,78.77,False
e7ff46cadf24,54007f8f03bb,10098,1,87.41,48.41,False
d865d8ed21f5,54007f8f03bb,10052,1,51.85,21.01,False
8dec8f00f869,54007f8f03bb,10044,1,64.83,33.79,False
3299ebcfcf27,62f6928b6818,10377,1,138.76,71.05,False
80edb0a8867f,28f63535e08e,10446,1,73.55,40.83,False
3635fd15c382,9e9bfee710fe,10480,1,96.69,57.71,False
9de0617c45c3,9e9bfee710fe,10242,1,124.94,50.21,False
6f5c91ee6986,905e64fa32a4,10005,1,167.76,113.45,False
2dfd9c3bc7b2,905e64fa32a4,10343,1,51.06,25.49,False
b32e373bcb6c,d18a1b0f467c,10472,1,127.1,49.21,False
8ef3745602a7,d18a1b0f467c,10094,1,113.98,53.98,False
9da4d8aeeb63,75e85abd46d2,10495,1,59.23,33.86,True
2d9b610c07f9,ac27aec90148,10293,1,174.68,98.7,False
bb4f8133bd5c,ac27aec90148,10332,1,115.06,51.99,False
6b2ca30bcf0a,ac27aec90148,10399,1,208.59,88.22,False
e134af7b67b4,ac27aec90148,10469,1,91.34,52.87,False
e849b152cc1d,1dc7d3e7e29d,10486,1,68.29,24.44,False
aee6b39b158f,b7cb3a8ffab9,10167,1,177.34,98.05,False
e5382b66c614,50812096a1ad,10189,1,31.57,17.35,False
beb36b1fc660,76cc89da6ade,10053,1,118.18,50.47,False
39abda79b230,a713565a63e2,10204,1,85.02,49.09,False
2adc20859815,35c53f922790,10104,1,149.82,66.82,False
1bb4eed28f46,6c0003fd41b5,10333,1,142.61,69.3,False
c816c1ef332f,6c0003fd41b5,10424,1,130.22,56.38,False
e3778f71d2b2,62d8ef51c0b3,10084,1,83.03,38.87,False
6ecb3805385c,6475140ab1ab,10189,1,31.57,17.35,False
a032746aab54,6475140ab1ab,10077,1,172.39,73.14,False
d3a725b7cad7,4b828634f96c,10375,1,87.64,46.69,True
4be0cbf5d6f7,4b828634f96c,10140,1,53.85,28.64,False
ee995e759884,4b828634f96c,10065,1,130.02,76.57,False
07e6a108b41a,4b828634f96c,10006,1,58.9,23.99,False
888f94486f9f,6d5e58274ba8,10322,1,29.44,10.21,False
933b98aaa04a,530f78cf5291,10209,1,103.85,59.12,False
aa57542e1a18,530f78cf5291,10468,1,401.16,175.24,False
7b6281a04773,530f78cf5291,10324,1,168.55,63.05,False
ae02dc42ae05,6bd8e03c14c2,10326,1,74.03,23.78,False
57bdec829f06,2f248e0c766f,10333,1,142.61,69.3,False
e2a259ef5edf,c3a103d0a3b4,10308,1,147.11,84.94,False
6d802ba876e6,18e963431073,10496,1,78.54,34.23,False
35665f7f00f3,81926b70bd8a,10094,1,113.98,53.98,False
e07a748f2f3f,9fb8b1b5fbed,10490,1,59.71,32.47,False
d32ee3b1390a,9fb8b1b5fbed,10065,1,144.47,76.57,False
74864e057bab,e55422b974aa,10270,1,151.95,59.92,False
ed94f396008e,e55422b974aa,10094,1,113.98,53.98,False
48f80cb02181,e55422b974aa,10463,1,59.23,34.43,False
02800bee71f1,ea78ae3538ce,10311,1,61.82,36.27,True
be6e9bd6b42b,f1908e10e9f4,10189,1,31.57,17.35,False
dc29bad32e34,2f88e7e6fb5e,10137,1,161.63,93.8,True
4b3ebaeff8a5,2f88e7e6fb5e,10409,1,310.2,182.75,False
7ca3067cbb59,2f88e7e6fb5e,10475,1,56.95,32.83,False
4af96503756e,2f88e7e6fb5e,10036,1,70.15,32.92,True
444636e57a07,4bad48189107,10076,1,72.61,36.69,True
3a30bb2ab971,4bad48189107,10226,1,139.77,78.77,False
9b4b9524786f,50c98de1c60b,10274,1,57.73,27.61,False
93dbcd31e79a,50c98de1c60b,10304,1,101.45,47.24,False
77a4e0a851c8,7d73ec2c1039,10377,1,124.88,71.05,False
eff8f4b763e4,7d73ec2c1039,10052,1,51.85,21.01,False
db41a4523cb5,f6f75916e57f,10447,1,82.77,49.07,True
af094dcdaab0,88987fff2224,10320,1,37.78,19.43,True
6e7fbd9fd397,88987fff2224,10275,1,58.67,28.31,False
2c37bac62d54,88987fff2224,10036,1,70.15,32.92,False
4f395ae822a2,a8adee241397,10327,1,130.86,58.61,False
15c4b95db0fa,a8adee241397,10096,1,31.07,17.57,False
294a31e4caa3,8b5b5ad4f687,10167,1,177.34,98.05,False
3c9ba201d16a,e36840b318c3,10325,1,117.6,46.91,False
3f2316d0bd56,95953af1a1f9,10213,1,193.27,95.11,False
ae3b7b20e1f9,c27a253911bf,10226,1,139.77,78.77,False
e1c68850ecd2,c27a253911bf,10019,1,229.52,114.62,False
ae8ded7239a2,869c75e85f9e,10133,1,127.85,62.33,False
716f9e0b9c40,76c97dc5ae72,10494,1,370.98,162.3,False
5ef870ff361d,02dffe91be1f,10472,1,127.1,49.21,False
6416a50cda0b,658fe89334da,10271,1,120.05,65.36,True
e74accd2c872,658fe89334da,10489,1,248.0,150.66,False
9c7f7055800f,658fe89334da,10161,1,72.11,40.02,False
89525c4041b1,54d1387d4b29,10355,1,37.8,17.25,False
e0780a9b2d5e,54d1387d4b29,10027,1,175.32,100.91,False
b578edaf700f,97674649c1ba,10466,1,95.0,40.67,False
c4d4900d0b4f,97674649c1ba,10440,1,448.41,227.68,False
c0da22aa4c3c,35ed974f1608,10472,1,127.1,49.21,False
f1ac67e836c8,35ed974f1608,10180,1,23.98,12.68,False
df367183360b,35ed974f1608,10167,1,177.34,98.05,False
12e9f581896f,35ed974f1608,10222,1,42.73,17.46,False
5fc4599f8127,cdaf62340f49,10065,1,144.47,76.57,False
92a37efdacf8,d0a5067c1c8a,10307,1,144.23,52.35,False
05740aca1563,342846894ce5,10008,1,165.28,74.81,False
59366ebec029,342846894ce5,10440,1,448.41,227.68,False
a7f68ddb8aff,342846894ce5,10412,1,123.24,60.69,False
f3ccf0f81c76,b4f0bc39be60,10065,1,144.47,76.57,True
4fe56354f667,ca87e41627b3,10013,1,353.0,162.77,False
6f0ff0852dec,ca87e41627b3,10281,1,200.82,84.06,False
6c6d956f0c95,d21c83cd6525,10084,1,83.03,38.87,False
4b6086b80487,d21c83cd6525,10044,1,64.83,33.79,False
e0b2f0efb0d4,b50d8e1fbe27,10280,1,106.97,59.78,True
797fb693d551,b50d8e1fbe27,10322,1,29.44,10.21,False
219f6b2efe8e,6a7d41fdc1ad,10189,1,31.57,17.35,False
451421c2c95c,6a7d41fdc1ad,10099,1,55.8,22.06,False
18ec4b386663,85d78b0ebe45,10472,1,127.1,49.21,False
fe978ffb017f,85d78b0ebe45,10084,1,83.03,38.87,True
d647d1545709,85d78b0ebe45,10336,1,61.92,27.07,True
0d08195fc79d,f9b8c8212aba,10473,1,202.94,87.22,False
9f74b7161e10,1989a1ed735e,10409,1,310.2,182.75,True
5b91e0e721de,75c05a93deaf,10284,1,172.03,90.91,True
b748c9581570,75c05a93deaf,10320,1,37.78,19.43,True
c53d80e193d7,3f34a09948bd,10189,1,31.57,17.35,False
6f5ae87c5be7,3f34a09948bd,10215,1,77.83,42.47,False
9e130193a173,3f34a09948bd,10280,1,106.97,59.78,False
152208e2ab95,c8d607305205,10159,1,99.0,37.47,False
aba947287f1e,c8d607305205,10004,1,79.13,44.03,False
e3603802cc1e,c8d607305205,10328,1,79.63,36.2,False
d5e215feb457,263d494f3b0c,10096,1,31.07,17.57,False
6c855c85141f,263d494f3b0c,10128,1,89.2,57.33,False
4b39ec6ef091,aad3e66d3e33,10090,1,222.2,94.69,False
8df7f847c6fa,aad3e66d3e33,10447,1,82.77,49.07,True
458bae98ec98,6dd673bbfa50,10053,1,118.18,50.47,True
f53ab50d821b,856b7cab66e9,10455,1,122.11,58.51,False
c54099cb31b1,5ba2baebe79e,10076,1,72.61,36.69,False
d39360580aca,5ba2baebe79e,10494,1,370.98,162.3,False
b64791aeb11b,181f63b7d86d,10320,1,34.0,19.43,False
92395a52037a,b2f62bd740e4,10204,1,85.02,49.09,False
1cdffc1ac867,39bd159093e3,10494,1,370.98,162.3,False
f2b070f96988,39bd159093e3,10213,1,193.27,95.11,False
381abfe71426,39bd159093e3,10049,1,156.31,67.1,False
da995e90ef76,4679cee7069e,10320,1,37.78,19.43,False
c887e593697f,1aa28b7b7811,10489,1,248.0,150.66,False
459cee0b1931,1aa28b7b7811,10486,1,68.29,24.44,False
9d0f12124721,1aa28b7b7811,10133,1,127.85,62.33,False
d77ba81042c5,a746932a3922,10259,1,122.62,49.91,False
c649e83edea8,82f18b21f940,10479,1,64.55,31.21,False
16a37901d725,9ab4d1a7dcd0,10101,1,53.31,21.13,False
7a454839aa26,9ab4d1a7dcd0,10065,1,144.47,76.57,False
3357eaa72133,9ab4d1a7dcd0,10263,1,123.68,58.57,False
4fef20623f26,26de17ab7cb0,10320,1,37.78,19.43,False
32d5acb7e291,0623fed3291e,10265,1,213.42,91.72,True
7123521fbeb8,0623fed3291e,10363,1,35.02,19.45,False
565fc6b9346e,b161fec595db,10489,1,248.0,150.66,False
56116467b764,b161fec595db,10388,1,165.82,81.71,False
2b41c2510ab3,b161fec595db,10204,1,85.02,49.09,False
11931dfd973c,b161fec595db,10429,1,67.18,30.19,False
c10fc1eb8f91,d0ec77035309,10189,1,31.57,17.35,False
3654528b474a,a57dff89d51c,10067,1,140.71,64.45,False
49a88f91fb30,a57dff89d51c,10471,1,153.81,66.2,False
25157a39d410,a57dff89d51c,10433,1,312.89,153.39,False
eba0b8eb58d3,a57dff89d51c,10328,1,79.63,36.2,False
15d915b3d817,a29694bf39f2,10036,1,63.14,32.92,False
478d77b4e7fd,a29694bf39f2,10320,1,37.78,19.43,False
e649d4938011,a29694bf39f2,10249,1,53.12,23.42,False
58d1cc930077,a29694bf39f2,10496,1,78.54,34.23,False
da0f6a7f794d,ee9158caa105,10373,1,123.99,71.91,False
a0cf351abfaf,45ba9e5c2c43,10400,1,239.46,152.2,False
9214b9dfa7e1,45ba9e5c2c43,10287,1,65.18,33.39,False
161ab18c8de6,7efe67a36547,10039,1,185.15,104.52,False
bf5b68e6b0ff,7efe67a36547,10212,1,62.39,34.38,False
037e26fee15d,410a26730ac5,10497,1,308.25,156.64,False
8e23c69d6e8e,b5b3dd875b97,10320,1,37.78,19.43,False
2ab47250612f,b412684e83f1,10408,1,70.77,30.65,False
85ebb54a1b3a,ecad1bfcd7b7,10078,1,76.14,35.07,False
20e29804238c,ecad1bfcd7b7,10027,1,175.32,100.91,False
2430e8cca876,69f98ba933e3,10086,1,56.96,26.27,True
c5c902f03ffc,69f98ba933e3,10190,1,175.03,98.43,False
269fdfe03f7b,6474bb5f5d56,10288,1,55.41,28.38,False
ef63727531db,6474bb5f5d56,10013,1,353.0,162.77,False
c2890e1ae48c,6474bb5f5d56,10490,1,59.71,32.47,False
49c97362b655,6474bb5f5d56,10320,1,37.78,19.43,False
93b03e7fdb0f,85c3b11b5094,10389,1,55.42,32.94,True
59ffffe122d7,85c3b11b5094,10320,1,37.78,19.43,True
cf9dd27fa7ed,a82aa07df28c,10189,1,31.57,17.35,False
fd1488c70028,a82aa07df28c,10073,1,66.76,35.98,False
d552ef54b6a0,a82aa07df28c,10370,1,209.63,106.17,False
c205c0274a45,6b7158bbacdf,10061,1,76.87,32.37,False
5fa72eed2ace,08a871972342,10486,1,68.29,24.44,False
5ead20238e3e,00fd993b8eaa,10018,1,62.18,36.31,False
fa0af4bb8f34,00fd993b8eaa,10178,1,221.54,115.87,False
a1b2dc3dbb91,00fd993b8eaa,10345,1,45.29,24.72,False
155c53d7e1f5,434471e8acd4,10128,1,99.11,57.33,False
91306a89e5ed,434471e8acd4,10238,1,138.07,111.7,False
11432a4d63ec,434471e8acd4,10086,1,56.96,26.27,False
f7ffccec7897,46ac2988dd37,10304,1,101.45,47.24,False
170079df0ee7,b0f5d3a83de5,10184,1,124.56,84.15,True
03ceca5be4a0,b0f5d3a83de5,10115,1,260.02,160.86,False
f0c154f8a68b,b0f5d3a83de5,10065,1,144.47,76.57,True
c9f7f816462a,62c412103cc2,10237,1,380.62,218.73,False
14d10a8b85ed,62c412103cc2,10157,1,201.27,136.78,False
f4e28a575342,62c412103cc2,10303,1,106.33,45.67,False
5796dc6deb67,62c412103cc2,10096,1,31.07,17.57,False
eb0de6c492ac,9e6f47d53518,10130,1,110.01,61.32,False
f8efee2e6efe,9e6f47d53518,10446,1,73.55,40.83,True
4a1ebeaaa7e8,772156bdc355,10086,1,56.96,26.27,False
cf391997f312,772156bdc355,10434,1,103.33,61.69,False
b2965ec91d68,b7e986e21bd2,10154,1,154.14,76.45,False
c0d061a5b5a5,1264cf932c3f,10494,1,370.98,162.3,False
f9245b2474ac,ee74e10ff690,10264,1,306.27,142.53,False
96ffa45bde66,9991cde4b750,10490,1,59.71,32.47,True
2db095eba63a,9991cde4b750,10368,1,76.36,44.39,False
20b258d170e7,9991cde4b750,10111,1,129.9,72.78,False
f2fc31bebeac,9991cde4b750,10038,1,147.89,63.37,False
fecbab1f3098,26bff3531ed1,10045,1,23.96,13.25,False
1e32fd1348c7,baad391850fc,10104,1,149.82,66.82,False
99776225f2e3,e5aa70a1a424,10009,1,122.17,45.36,False
4d4673acecb8,e5aa70a1a424,10218,1,104.38,45.46,True
5446f68d9ef9,c1f5cb7f5e7b,10181,1,73.28,37.08,False
a2eb3a77bdff,f506000c7c26,10065,1,144.47,76.57,True
c0b3a6a95be4,f506000c7c26,10135,1,138.5,64.12,True
9cd79dbf9dc7,3bd5fbf14407,10343,1,51.06,25.49,False
93cf91b1684b,3bd5fbf14407,10052,1,51.85,21.01,True
aacf7872e790,3bd5fbf14407,10472,1,127.1,49.21,False
789e14c49a8f,5096f972f599,10019,1,229.52,114.62,False
29d008730ed0,5096f972f599,10133,1,127.85,62.33,False
20fa5e8b4c8c,b2cb103dbf58,10472,1,114.39,49.21,False
f81b1f4cf233,b2cb103dbf58,10180,1,23.98,12.68,False
5716d76f6277,b2cb103dbf58,10283,1,331.33,158.11,False
7a4321fb0af5,b2cb103dbf58,10160,1,115.15,54.11,True
1b4951ba9712,d12a7f541c86,10036,1,70.15,32.92,False
98ba057ea9d3,d12a7f541c86,10014,1,48.61,23.3,False
34e31a8fba73,d12a7f541c86,10322,1,29.44,10.21,False
76256ebfdaed,d12a7f541c86,10495,1,59.23,33.86,True
72759fe99ed5,b0299e2bf258,10193,1,161.78,75.66,True
77c798b4fe84,b0299e2bf258,10065,1,144.47,76.57,False
d128d4025b65,b0299e2bf258,10128,1,99.11,57.33,False
4552b89f89ac,2c0183e47251,10272,1,134.16,77.44,False
cae652f9eaf3,2c0183e47251,10320,1,37.78,19.43,True
70d99673e677,2c0183e47251,10232,1,108.7,56.31,False
b464bfe1caf2,2c0183e47251,10165,1,137.46,47.18,False
85bba14bc205,dc784b54ef15,10472,1,127.1,49.21,False
717753517a32,8938051cdfd6,10299,1,244.47,132.39,False
ed8eb9aa4a3a,8938051cdfd6,10320,1,37.78,19.43,False
25fbdd571e14,5226fc58b816,10215,1,77.83,42.47,False
7e0ad68a6dec,5226fc58b816,10494,1,370.98,162.3,False
1b2215981080,5226fc58b816,10038,1,147.89,63.37,False
946f716ff5a3,047f191f94d3,10494,1,370.98,162.3,False
ab7873528090,d362966d9a14,10226,1,125.79,78.77,True
f4cfd725531e,d362966d9a14,10099,1,55.8,22.06,False
4651403ce3cf,d362966d9a14,10133,1,127.85,62.33,False
3aae672e4520,c84f2a5f5c78,10440,1,448.41,227.68,False
