date,shop_id,spend_amount,currency
2025-06-01,AT,101.06,EUR
2025-06-01,CH,107.06,CHF
2025-06-02,DE,328.33,EUR
2025-06-02,AT,106.34,EUR
2025-06-02,CH,69.61,CHF
2025-06-03,DE,343.69,EUR
2025-06-03,AT,112.45,EUR
2025-06-03,CH,26.18,CHF
2025-06-04,DE,419.9,EUR
2025-06-04,AT,135.78,EUR
2025-06-04,CH,80.23,CHF
2025-06-05,DE,452.13,EUR
2025-06-05,AT,175.65,EUR
2025-06-05,CH,81.31,CHF
2025-06-06,DE,467.13,EUR
2025-06-06,AT,140.69,EUR
2025-06-06,CH,84.1,CHF
2025-06-07,DE,514.16,EUR
2025-06-07,AT,159.44,EUR
2025-06-07,CH,65.42,CHF
2025-06-08,DE,468.33,EUR
2025-06-08,AT,192.12,EUR
2025-06-08,CH,129.32,CHF
2025-06-09,DE,363.4,EUR
2025-06-09,AT,83.25,EUR
2025-06-09,CH,34.66,CHF
2025-06-10,DE,440.16,EUR
2025-06-10,AT,107.18,EUR
2025-06-10,CH,74.3,CHF
2025-06-11,DE,388.49,EUR
2025-06-11,AT,142.04,EUR
2025-06-11,CH,24.6,CHF
2025-06-12,DE,318.23,EUR
2025-06-12,AT,140.85,EUR
2025-06-12,CH,82.04,CHF
2025-06-13,DE,353.1,EUR
2025-06-13,AT,108.53,EUR
2025-06-13,CH,111.27,CHF
2025-06-14,DE,504.23,EUR
2025-06-14,AT,87.54,EUR
2025-06-14,CH,127.6,CHF
2025-06-15,DE,541.68,EUR
2025-06-15,AT,104.0,EUR
2025-06-15,CH,112.22,CHF
2025-06-16,DE,481.72,EUR
2025-06-16,AT,69.22,EUR
2025-06-16,CH,40.85,CHF
2025-06-17,DE,338.54,EUR
2025-06-17,AT,99.47,EUR
2025-06-17,CH,78.29,CHF
2025-06-18,DE,353.78,EUR
2025-06-18,AT,137.83,EUR
2025-06-18,CH,102.04,CHF
2025-06-19,DE,334.3,EUR
2025-06-19,AT,118.8,EUR
2025-06-19,CH,87.11,CHF
2025-06-20,DE,410.64,EUR
2025-06-20,AT,141.83,EUR
2025-06-20,CH,60.31,CHF
2025-06-21,DE,524.45,EUR
2025-06-21,AT,129.88,EUR
2025-06-21,CH,73.83,CHF
2025-06-22,DE,520.84,EUR
2025-06-22,AT,162.09,EUR
2025-06-22,CH,113.8,CHF
2025-06-23,DE,363.88,EUR
2025-06-23,AT,93.51,EUR
2025-06-23,CH,135.77,CHF
2025-06-24,DE,415.2,EUR
2025-06-24,AT,106.91,EUR
2025-06-24,CH,21.22,CHF
2025-06-25,DE,278.55,EUR
2025-06-25,AT,84.76,EUR
2025-06-25,CH,83.42,CHF
2025-06-26,DE,542.9,EUR
2025-06-26,AT,252.6,EUR
2025-06-26,CH,89.12,CHF
2025-06-27,DE,506.63,EUR
2025-06-27,AT,156.09,EUR
2025-06-27,CH,110.51,CHF
2025-06-28,DE,494.31,EUR
2025-06-28,AT,138.94,EUR
2025-06-28,CH,87.64,CHF
2025-06-29,DE,493.92,EUR
2025-06-29,AT,200.43,EUR
2025-06-29,CH,113.25,CHF
2025-06-30,DE,401.16,EUR
2025-06-30,AT,192.51,EUR
2025-06-30,CH,129.09,CHF
2025-07-01,DE,303.42,EUR
2025-07-01,AT,113.21,EUR
2025-07-01,CH,52.65,CHF
2025-07-02,DE,416.61,EUR
2025-07-02,AT,87.59,EUR
2025-07-02,CH,51.41,CHF
2025-07-03,DE,379.65,EUR
2025-07-03,AT,97.72,EUR
2025-07-03,CH,125.49,CHF
2025-07-04,DE,366.83,EUR
2025-07-04,AT,162.27,EUR
2025-07-04,CH,95.51,CHF
2025-07-05,DE,473.29,EUR
2025-07-05,AT,94.99,EUR
2025-07-05,CH,99.6,CHF
2025-07-06,DE,520.32,EUR
2025-07-06,AT,93.3,EUR
2025-07-06,CH,178.48,CHF
2025-07-07,DE,334.66,EUR
2025-07-07,AT,35.49,EUR
2025-07-07,CH,68.52,CHF
2025-07-08,DE,349.71,EUR
2025-07-08,AT,106.36,EUR
2025-07-08,CH,67.86,CHF
2025-07-09,DE,371.58,EUR
2025-07-09,AT,85.5,EUR
2025-07-09,CH,79.76,CHF
2025-07-10,DE,425.3,EUR
2025-07-10,AT,217.78,EUR
2025-07-10,CH,140.58,CHF
2025-07-11,DE,524.59,EUR
2025-07-11,AT,141.11,EUR
2025-07-11,CH,56.72,CHF
2025-07-12,DE,432.56,EUR
2025-07-12,AT,109.23,EUR
2025-07-12,CH,122.71,CHF
2025-07-13,DE,514.51,EUR
2025-07-13,AT,203.63,EUR
2025-07-13,CH,99.98,CHF
2025-07-14,DE,444.37,EUR
2025-07-14,AT,59.82,EUR
2025-07-14,CH,46.86,CHF
2025-07-15,DE,527.3,EUR
2025-07-15,AT,169.2,EUR
2025-07-15,CH,81.27,CHF
2025-07-16,DE,470.96,EUR
2025-07-16,AT,85.55,EUR
2025-07-16,CH,152.61,CHF
2025-07-17,DE,503.04,EUR
2025-07-17,AT,209.0,EUR
2025-07-17,CH,129.96,CHF
2025-07-18,DE,530.49,EUR
2025-07-18,AT,266.08,EUR
2025-07-18,CH,104.87,CHF
2025-07-19,DE,775.85,EUR
2025-07-19,AT,221.18,EUR
2025-07-19,CH,103.43,CHF
2025-07-20,DE,778.9,EUR
2025-07-20,AT,251.21,EUR
2025-07-20,CH,138.46,CHF
2025-07-21,DE,553.67,EUR
2025-07-21,AT,195.12,EUR
2025-07-21,CH,131.83,CHF
2025-07-22,DE,636.93,EUR
2025-07-22,AT,109.59,EUR
2025-07-22,CH,91.14,CHF
2025-07-23,DE,603.25,EUR
2025-07-23,AT,156.98,EUR
2025-07-23,CH,123.19,CHF
2025-07-24,DE,622.66,EUR
2025-07-24,AT,173.4,EUR
2025-07-24,CH,127.52,CHF
2025-07-25,DE,637.73,EUR
2025-07-25,AT,180.31,EUR
2025-07-25,CH,129.49,CHF
2025-07-26,DE,932.42,EUR
2025-07-26,AT,336.45,EUR
2025-07-26,CH,188.86,CHF
2025-07-27,DE,714.27,EUR
2025-07-27,AT,279.95,EUR
2025-07-27,CH,223.55,CHF
2025-07-28,DE,694.4,EUR
2025-07-28,AT,186.01,EUR
2025-07-28,CH,152.4,CHF
2025-07-29,DE,530.32,EUR
2025-07-29,AT,107.67,EUR
2025-07-29,CH,149.56,CHF
2025-07-30,DE,659.32,EUR
2025-07-30,AT,165.85,EUR
2025-07-30,CH,125.7,CHF
2025-07-31,DE,510.89,EUR
2025-07-31,AT,168.87,EUR
2025-07-31,CH,113.89,CHF
2025-08-01,DE,356.42,EUR
2025-08-01,AT,101.36,EUR
2025-08-01,CH,93.1,CHF
2025-08-02,DE,466.24,EUR
2025-08-02,AT,87.41,EUR
2025-08-02,CH,122.9,CHF
2025-08-03,DE,673.32,EUR
2025-08-03,AT,156.67,EUR
2025-08-03,CH,102.9,CHF
2025-08-04,DE,359.22,EUR
2025-08-04,AT,135.14,EUR
2025-08-04,CH,118.45,CHF
2025-08-05,DE,324.05,EUR
2025-08-05,AT,99.25,EUR
2025-08-05,CH,73.13,CHF
2025-08-06,DE,446.08,EUR
2025-08-06,AT,132.31,EUR
2025-08-06,CH,50.21,CHF
2025-08-07,DE,429.8,EUR
2025-08-07,AT,169.97,EUR
2025-08-07,CH,76.04,CHF
2025-08-08,DE,414.96,EUR
2025-08-08,AT,95.58,EUR
2025-08-08,CH,32.29,CHF
2025-08-09,DE,436.15,EUR
2025-08-09,AT,159.05,EUR
2025-08-09,CH,63.06,CHF
2025-08-10,DE,647.53,EUR
2025-08-10,AT,200.81,EUR
2025-08-10,CH,51.48,CHF
2025-08-11,DE,395.72,EUR
2025-08-11,AT,131.75,EUR
2025-08-11,CH,34.19,CHF
2025-08-12,DE,355.49,EUR
2025-08-12,AT,135.41,EUR
2025-08-12,CH,64.47,CHF
2025-08-13,DE,331.62,EUR
2025-08-13,AT,137.61,EUR
2025-08-13,CH,146.54,CHF
2025-08-14,DE,459.5,EUR
2025-08-14,AT,137.99,EUR
2025-08-14,CH,119.21,CHF
2025-08-15,DE,464.95,EUR
2025-08-15,AT,124.68,EUR
2025-08-15,CH,65.24,CHF
2025-08-16,DE,459.03,EUR
2025-08-16,AT,150.57,EUR
2025-08-16,CH,111.53,CHF
2025-08-17,DE,633.29,EUR
2025-08-17,AT,124.49,EUR
2025-08-17,CH,110.76,CHF
2025-08-18,DE,389.0,EUR
2025-08-18,AT,72.26,EUR
2025-08-18,CH,57.87,CHF
2025-08-19,DE,314.39,EUR
2025-08-19,AT,108.42,EUR
2025-08-19,CH,77.82,CHF
2025-08-20,DE,424.9,EUR
2025-08-20,AT,100.25,EUR
2025-08-20,CH,68.63,CHF
2025-08-21,DE,383.75,EUR
2025-08-21,AT,109.32,EUR
2025-08-21,CH,70.78,CHF
2025-08-22,DE,397.55,EUR
2025-08-22,AT,124.79,EUR
2025-08-22,CH,46.69,CHF
2025-08-23,DE,389.77,EUR
2025-08-23,AT,135.46,EUR
2025-08-23,CH,118.46,CHF
2025-08-24,DE,562.39,EUR
2025-08-24,AT,231.67,EUR
2025-08-24,CH,99.22,CHF
2025-08-25,DE,338.38,EUR
2025-08-25,AT,110.1,EUR
2025-08-25,CH,35.99,CHF
2025-08-26,DE,308.64,EUR
2025-08-26,AT,130.76,EUR
2025-08-26,CH,107.38,CHF
2025-08-27,DE,430.19,EUR
2025-08-27,AT,158.61,EUR
2025-08-27,CH,86.92,CHF
2025-08-28,DE,491.21,EUR
2025-08-28,AT,107.26,EUR
2025-08-28,CH,114.14,CHF
2025-08-29,DE,443.3,EUR
2025-08-29,AT,175.9,EUR
2025-08-29,CH,94.06,CHF
2025-08-30,DE,644.18,EUR
2025-08-30,AT,210.55,EUR
2025-08-30,CH,108.89,CHF
2025-08-31,DE,556.14,EUR
2025-08-31,AT,205.08,EUR
2025-08-31,CH,178.66,CHF
2025-09-01,DE,501.42,EUR
2025-09-01,AT,146.12,EUR
2025-09-01,CH,39.28,CHF
2025-09-02,DE,321.3,EUR
2025-09-02,AT,98.5,EUR
2025-09-02,CH,71.18,CHF
2025-09-03,DE,459.89,EUR
2025-09-03,AT,40.38,EUR
2025-09-03,CH,68.43,CHF
2025-09-04,DE,507.8,EUR
2025-09-04,AT,113.86,EUR
2025-09-04,CH,83.48,CHF
2025-09-05,DE,407.23,EUR
2025-09-05,AT,173.9,EUR
2025-09-05,CH,33.94,CHF
2025-09-06,DE,559.15,EUR
2025-09-06,AT,137.89,EUR
2025-09-06,CH,137.87,CHF
2025-09-07,DE,567.08,EUR
2025-09-07,AT,195.13,EUR
2025-09-07,CH,81.37,CHF
2025-09-08,DE,563.82,EUR
2025-09-08,AT,78.99,EUR
2025-09-08,CH,71.03,CHF
2025-09-09,DE,399.42,EUR
2025-09-09,AT,117.19,EUR
2025-09-09,CH,29.82,CHF
2025-09-10,DE,429.9,EUR
2025-09-10,AT,111.69,EUR
2025-09-10,CH,57.92,CHF
2025-09-11,DE,356.04,EUR
2025-09-11,AT,96.22,EUR
2025-09-11,CH,58.22,CHF
2025-09-12,DE,518.8,EUR
2025-09-12,AT,86.81,EUR
2025-09-12,CH,57.37,CHF
2025-09-13,DE,560.3,EUR
2025-09-13,AT,151.21,EUR
2025-09-13,CH,65.25,CHF
2025-09-14,DE,503.59,EUR
2025-09-14,AT,286.64,EUR
2025-09-14,CH,93.1,CHF
2025-09-15,DE,495.56,EUR
2025-09-15,AT,79.01,EUR
2025-09-15,CH,65.42,CHF
2025-09-16,DE,286.39,EUR
2025-09-16,AT,142.32,EUR
2025-09-16,CH,53.67,CHF
2025-09-17,DE,300.89,EUR
2025-09-17,AT,74.35,EUR
2025-09-17,CH,59.47,CHF
2025-09-18,DE,326.31,EUR
2025-09-18,AT,94.05,EUR
2025-09-18,CH,68.6,CHF
2025-09-19,DE,445.29,EUR
2025-09-19,AT,201.01,EUR
2025-09-19,CH,97.1,CHF
2025-09-20,DE,471.86,EUR
2025-09-20,AT,103.03,EUR
2025-09-20,CH,103.57,CHF
2025-09-21,DE,468.67,EUR
2025-09-21,AT,72.62,EUR
2025-09-21,CH,90.77,CHF
2025-09-22,DE,299.15,EUR
2025-09-22,AT,103.04,EUR
2025-09-22,CH,90.23,CHF
2025-09-23,DE,387.48,EUR
2025-09-23,AT,142.45,EUR
2025-09-23,CH,96.69,CHF
2025-09-24,DE,463.39,EUR
2025-09-24,AT,147.28,EUR
2025-09-24,CH,69.41,CHF
2025-09-25,DE,398.54,EUR
2025-09-25,AT,180.77,EUR
2025-09-25,CH,115.2,CHF
2025-09-26,DE,556.82,EUR
2025-09-26,AT,169.09,EUR
2025-09-26,CH,93.02,CHF
2025-09-27,DE,652.33,EUR
2025-09-27,AT,223.63,EUR
2025-09-27,CH,134.12,CHF
2025-09-28,DE,560.94,EUR
2025-09-28,AT,195.41,EUR
2025-09-28,CH,140.85,CHF
2025-09-29,DE,428.38,EUR
2025-09-29,AT,175.67,EUR
2025-09-29,CH,48.29,CHF
2025-09-30,DE,400.54,EUR
2025-09-30,AT,108.4,EUR
2025-09-30,CH,83.31,CHF
2025-10-01,DE,428.96,EUR
2025-10-01,AT,96.35,EUR
2025-10-01,CH,81.08,CHF
2025-10-02,DE,468.34,EUR
2025-10-02,AT,127.16,EUR
2025-10-02,CH,110.36,CHF
2025-10-03,DE,304.64,EUR
2025-10-03,AT,112.23,EUR
2025-10-03,CH,93.41,CHF
2025-10-04,DE,646.42,EUR
2025-10-04,AT,139.43,EUR
2025-10-04,CH,157.56,CHF
2025-10-05,DE,482.11,EUR
2025-10-05,AT,137.82,EUR
2025-10-05,CH,124.53,CHF
2025-10-06,DE,343.99,EUR
2025-10-06,AT,56.85,EUR
2025-10-06,CH,62.46,CHF
2025-10-07,DE,461.03,EUR
2025-10-07,AT,125.52,EUR
2025-10-07,CH,48.19,CHF
2025-10-08,DE,419.4,EUR
2025-10-08,AT,126.03,EUR
2025-10-08,CH,77.6,CHF
2025-10-09,DE,509.42,EUR
2025-10-09,AT,136.07,EUR
2025-10-09,CH,63.41,CHF
2025-10-10,DE,402.38,EUR
2025-10-10,AT,80.09,EUR
2025-10-10,CH,46.8,CHF
2025-10-11,DE,413.05,EUR
2025-10-11,AT,170.66,EUR
2025-10-11,CH,155.41,CHF
2025-10-12,DE,699.45,EUR
2025-10-12,AT,112.93,EUR
2025-10-12,CH,94.01,CHF
2025-10-13,DE,282.13,EUR
2025-10-13,AT,125.7,EUR
2025-10-13,CH,104.87,CHF
2025-10-14,DE,354.59,EUR
2025-10-14,AT,130.0,EUR
2025-10-14,CH,120.46,CHF
2025-10-15,DE,376.1,EUR
2025-10-15,AT,109.56,EUR
2025-10-15,CH,74.36,CHF
2025-10-16,DE,436.48,EUR
2025-10-16,AT,108.31,EUR
2025-10-16,CH,99.45,CHF
2025-10-17,DE,340.17,EUR
2025-10-17,AT,123.52,EUR
2025-10-17,CH,124.98,CHF
2025-10-18,DE,424.84,EUR
2025-10-18,AT,151.53,EUR
2025-10-18,CH,144.97,CHF
2025-10-19,DE,502.17,EUR
2025-10-19,AT,106.94,EUR
2025-10-19,CH,175.81,CHF
2025-10-20,DE,331.4,EUR
2025-10-20,AT,129.14,EUR
2025-10-20,CH,76.65,CHF
2025-10-21,DE,348.57,EUR
2025-10-21,AT,55.33,EUR
2025-10-21,CH,84.39,CHF
2025-10-22,DE,408.7,EUR
2025-10-22,AT,142.47,EUR
2025-10-22,CH,26.28,CHF
2025-10-23,DE,386.09,EUR
2025-10-23,AT,91.82,EUR
2025-10-23,CH,78.11,CHF
2025-10-24,DE,396.92,EUR
2025-10-24,AT,88.61,EUR
2025-10-24,CH,133.58,CHF
2025-10-25,DE,496.39,EUR
2025-10-25,AT,86.21,EUR
2025-10-25,CH,38.25,CHF
2025-10-26,DE,719.68,EUR
2025-10-26,AT,232.32,EUR
2025-10-26,CH,122.09,CHF
2025-10-27,DE,494.75,EUR
2025-10-27,AT,189.5,EUR
2025-10-27,CH,77.57,CHF
2025-10-28,DE,300.89,EUR
2025-10-28,AT,145.42,EUR
2025-10-28,CH,80.61,CHF
2025-10-29,DE,384.84,EUR
2025-10-29,AT,72.37,EUR
2025-10-29,CH,60.07,CHF
2025-10-30,DE,535.95,EUR
2025-10-30,AT,96.51,EUR
2025-10-30,CH,139.25,CHF
2025-10-31,DE,476.16,EUR
2025-10-31,AT,138.63,EUR
2025-10-31,CH,118.91,CHF
2025-11-01,DE,558.22,EUR
2025-11-01,AT,160.46,EUR
2025-11-01,CH,68.81,CHF
2025-11-02,DE,537.83,EUR
2025-11-02,AT,203.95,EUR
2025-11-02,CH,118.94,CHF
2025-11-03,DE,394.28,EUR
2025-11-03,AT,185.95,EUR
2025-11-03,CH,37.26,CHF
2025-11-04,DE,352.74,EUR
2025-11-04,AT,94.8,EUR
2025-11-04,CH,63.1,CHF
2025-11-05,DE,411.68,EUR
2025-11-05,AT,101.57,EUR
2025-11-05,CH,57.59,CHF
2025-11-06,DE,389.7,EUR
2025-11-06,AT,82.93,EUR
2025-11-06,CH,98.67,CHF
2025-11-07,DE,419.45,EUR
2025-11-07,AT,164.98,EUR
2025-11-07,CH,76.85,CHF
2025-11-08,DE,494.7,EUR
2025-11-08,AT,207.48,EUR
2025-11-08,CH,66.68,CHF
2025-11-09,DE,579.86,EUR
2025-11-09,AT,223.38,EUR
2025-11-09,CH,82.13,CHF
2025-11-10,DE,405.57,EUR
2025-11-10,AT,70.24,EUR
2025-11-10,CH,107.52,CHF
2025-11-11,DE,381.42,EUR
2025-11-11,AT,88.87,EUR
2025-11-11,CH,41.83,CHF
2025-11-12,DE,412.53,EUR
2025-11-12,AT,95.53,EUR
2025-11-12,CH,71.37,CHF
2025-11-13,DE,324.31,EUR
2025-11-13,AT,115.15,EUR
2025-11-13,CH,71.68,CHF
2025-11-14,DE,473.12,EUR
2025-11-14,AT,125.81,EUR
2025-11-14,CH,58.64,CHF
2025-11-15,DE,564.59,EUR
2025-11-15,AT,119.26,EUR
2025-11-15,CH,114.91,CHF
2025-11-16,DE,523.18,EUR
2025-11-16,AT,165.97,EUR
2025-11-16,CH,94.72,CHF
2025-11-17,DE,329.08,EUR
2025-11-17,AT,162.53,EUR
2025-11-17,CH,62.27,CHF
2025-11-18,DE,424.59,EUR
2025-11-18,AT,48.02,EUR
2025-11-18,CH,77.67,CHF
2025-11-19,DE,334.83,EUR
2025-11-19,AT,116.36,EUR
2025-11-19,CH,84.22,CHF
2025-11-20,DE,1410.57,EUR
2025-11-20,AT,279.78,EUR
2025-11-20,CH,271.6,CHF
2025-11-21,DE,1422.64,EUR
2025-11-21,AT,371.78,EUR
2025-11-21,CH,260.57,CHF
2025-11-22,DE,1511.86,EUR
2025-11-22,AT,421.38,EUR
2025-11-22,CH,254.93,CHF
2025-11-23,DE,1860.74,EUR
2025-11-23,AT,390.29,EUR
2025-11-23,CH,228.35,CHF
2025-11-24,DE,1019.43,EUR
2025-11-24,AT,377.1,EUR
2025-11-24,CH,251.39,CHF
2025-11-25,DE,1134.49,EUR
2025-11-25,AT,378.07,EUR
2025-11-25,CH,229.86,CHF
2025-11-26,DE,1277.32,EUR
2025-11-26,AT,474.09,EUR
2025-11-26,CH,218.64,CHF
2025-11-27,DE,1639.02,EUR
2025-11-27,AT,433.41,EUR
2025-11-27,CH,224.01,CHF
2025-11-28,DE,476.14,EUR
2025-11-28,AT,158.04,EUR
2025-11-28,CH,85.91,CHF
2025-11-29,DE,478.83,EUR
2025-11-29,AT,168.76,EUR
2025-11-29,CH,90.78,CHF
2025-11-30,DE,528.65,EUR
2025-11-30,AT,196.81,EUR
2025-11-30,CH,157.55,CHF
2025-12-01,DE,826.19,EUR
2025-12-01,AT,248.04,EUR
2025-12-01,CH,99.39,CHF
2025-12-02,DE,701.61,EUR
2025-12-02,AT,183.32,EUR
2025-12-02,CH,84.33,CHF
2025-12-03,DE,783.26,EUR
2025-12-03,AT,258.36,EUR
2025-12-03,CH,101.07,CHF
2025-12-04,DE,670.01,EUR
2025-12-04,AT,214.21,EUR
2025-12-04,CH,130.35,CHF
2025-12-05,DE,768.17,EUR
2025-12-05,AT,182.93,EUR
2025-12-05,CH,157.56,CHF
2025-12-06,DE,908.0,EUR
2025-12-06,AT,253.62,EUR
2025-12-06,CH,169.98,CHF
2025-12-07,DE,1134.36,EUR
2025-12-07,AT,256.47,EUR
2025-12-07,CH,212.82,CHF
2025-12-08,DE,892.03,EUR
2025-12-08,AT,206.29,EUR
2025-12-08,CH,115.86,CHF
2025-12-09,DE,566.71,EUR
2025-12-09,AT,240.78,EUR
2025-12-09,CH,179.55,CHF
2025-12-10,DE,670.6,EUR
2025-12-10,AT,252.74,EUR
2025-12-10,CH,135.63,CHF
2025-12-11,DE,803.85,EUR
2025-12-11,AT,223.16,EUR
2025-12-11,CH,142.76,CHF
2025-12-12,DE,748.61,EUR
2025-12-12,AT,131.05,EUR
2025-12-12,CH,155.0,CHF
2025-12-13,DE,875.24,EUR
2025-12-13,AT,336.26,EUR
2025-12-13,CH,120.49,CHF
2025-12-14,DE,1096.55,EUR
2025-12-14,AT,314.85,EUR
2025-12-14,CH,207.89,CHF
2025-12-15,DE,748.52,EUR
2025-12-15,AT,168.04,EUR
2025-12-15,CH,89.03,CHF
2025-12-16,DE,363.88,EUR
2025-12-16,AT,131.26,EUR
2025-12-16,CH,72.93,CHF
2025-12-17,DE,483.22,EUR
2025-12-17,AT,72.48,EUR
2025-12-17,CH,65.82,CHF
2025-12-18,DE,375.43,EUR
2025-12-18,AT,132.91,EUR
2025-12-18,CH,66.5,CHF
2025-12-19,DE,473.39,EUR
2025-12-19,AT,100.23,EUR
2025-12-19,CH,90.76,CHF
2025-12-20,DE,628.16,EUR
2025-12-20,AT,172.46,EUR
2025-12-20,CH,118.48,CHF
2025-12-21,DE,551.68,EUR
2025-12-21,AT,165.0,EUR
2025-12-21,CH,144.69,CHF
2025-12-22,DE,307.52,EUR
2025-12-22,AT,90.49,EUR
2025-12-22,CH,90.68,CHF
2025-12-23,DE,369.76,EUR
2025-12-23,AT,127.18,EUR
2025-12-23,CH,81.95,CHF
2025-12-24,DE,69.12,EUR
2025-12-24,AT,7.34,EUR
2025-12-24,CH,3.3,CHF
2025-12-25,DE,151.88,EUR
2025-12-25,AT,10.27,EUR
2025-12-25,CH,10.1,CHF
2025-12-26,DE,68.01,EUR
2025-12-26,AT,7.59,EUR
2025-12-26,CH,3.1,CHF
2025-12-27,DE,527.2,EUR
2025-12-27,AT,118.62,EUR
2025-12-27,CH,118.61,CHF
2025-12-28,DE,695.94,EUR
2025-12-28,AT,149.64,EUR
2025-12-28,CH,118.47,CHF
2025-12-29,DE,395.94,EUR
2025-12-29,AT,95.68,EUR
2025-12-29,CH,93.18,CHF
2025-12-30,DE,385.36,EUR
2025-12-30,AT,76.31,EUR
2025-12-30,CH,92.28,CHF
2025-12-31,DE,429.81,EUR
2025-12-31,AT,83.93,EUR
2025-12-31,CH,51.98,CHF
