line_id,order_id,sku_id,qty,unit_price_paid,unit_cost,is_returned,return_date
0b6fbf5fbc3b,c599ffd97117,10172,1,103.2,47.38,False,
bfc7de0cfde4,1a8f051d5070,10328,1,79.63,36.2,False,
1275419a77ab,1a8f051d5070,10495,1,59.23,33.86,False,
91acb42b3e2d,1ced9961fbc2,10084,1,69.06,38.87,False,
be97d2db64d9,1ced9961fbc2,10097,1,92.03,50.31,False,
80398cf0c522,7714e7993f45,10283,1,318.64,158.11,False,
f406af46114f,7714e7993f45,10212,1,75.61,34.38,False,
6dbc740ca5d5,7714e7993f45,10409,1,310.2,182.75,False,
d7da927f091e,93f4029f2381,10295,1,41.37,17.19,False,
dfc366df490a,880a6c140619,10052,1,66.89,21.01,True,2025-05-07
2caf47de9e59,b07e03c6c65c,10160,1,115.15,54.11,False,
dec474d7f2d8,cdc0b4e2067a,10320,1,37.78,19.43,False,
3ac416211e4f,018d7a650ff5,10408,1,70.77,30.65,False,
d756d84c5dc9,8f7b050678e5,10313,1,110.78,53.65,False,
a30ec7ce465d,d9e3c8dd16bf,10275,1,58.67,28.31,False,
27c77a97df8a,3e504834c383,10141,1,153.49,88.87,False,
744082e68696,b4a25c751c80,10307,1,96.8,52.35,False,
7b446d2f0405,b4a25c751c80,10283,1,318.64,158.11,False,
a689302c96d6,b4a25c751c80,10001,1,310.47,171.09,False,
7c84b31779fd,f13ea5812bd5,10320,1,37.78,19.43,False,
3845cce2b69b,64421560dc8b,10494,1,315.08,162.3,False,
7ab9d50c61ea,2d574f56180c,10373,1,111.59,71.91,True,2025-05-07
4caa322c030e,2d574f56180c,10135,1,112.85,64.12,False,
1ae4f462fe0e,ef7a43154a9e,10402,1,78.09,32.29,False,
461e56964cdc,49941b188c16,10027,1,175.32,100.91,False,
01ec2516dc98,49941b188c16,10041,1,122.93,70.37,False,
7f61c7b2189d,91b5ce3f0a3e,10251,1,85.11,46.52,False,
69a60a35a7ec,91b5ce3f0a3e,10223,1,199.86,86.53,False,
8be17fe9139e,2a5cdc4d3b13,10320,1,34.0,19.43,True,2025-05-14
0b3c1a67a91b,2a5cdc4d3b13,10304,1,101.45,47.24,False,
2bf1a73833ae,2a5cdc4d3b13,10375,1,87.64,46.69,False,
b753ee5bd69b,2a5cdc4d3b13,10271,1,120.05,65.36,True,2025-05-02
459c6952851b,3e7cd37d5835,10466,1,95.0,40.67,False,
8715390a898e,3e7cd37d5835,10271,1,120.05,65.36,False,
7bf756a0b084,3e7cd37d5835,10081,1,128.32,52.93,False,
f9eaf3a1095b,3e7cd37d5835,10122,1,83.86,45.91,False,
999167cf2244,7e7e14b127bc,10296,1,93.48,38.49,True,2025-05-11
56cc18fdc00b,7e7e14b127bc,10468,1,401.16,175.24,False,
13eae8e94c76,7e7e14b127bc,10324,1,112.02,63.05,False,
d8b553fd95e7,7e7e14b127bc,10280,1,106.97,59.78,False,
40a91f296044,840ab337a2a3,10084,1,69.06,38.87,False,
0450cf5c0b62,840ab337a2a3,10168,1,187.98,85.16,False,
373cd216f466,840ab337a2a3,10479,1,64.55,31.21,False,
03b31e07d337,80d9f2da0599,10377,1,124.88,71.05,False,
d61b4fee5b32,022c5650f676,10202,1,265.4,112.61,False,
747cf9edadea,022c5650f676,10260,1,20.0,10.98,False,
2764bf4a4fd9,022c5650f676,10045,1,23.96,13.25,True,2025-05-07
031d5adf153c,fae71b282665,10178,1,221.54,115.87,False,
7f27ea410990,fae71b282665,10320,1,37.78,19.43,False,
6ae334996b20,a1bf3f676b96,10378,1,180.56,126.79,False,
cce7555b6a6f,b9f1c47c03aa,10283,1,318.64,158.11,False,
776c26db177b,d0a02fa6d04e,10438,1,97.25,47.92,False,
a619971e08cb,050471590655,10190,1,175.03,98.43,False,
bd1248f2f5cf,050471590655,10039,1,153.98,104.52,True,2025-05-22
fccc4f781d38,050471590655,10472,1,127.67,49.21,False,
f1851c2d817b,a728ab840c97,10084,1,62.15,38.87,True,2025-05-26
30c4ec7314d3,a728ab840c97,10472,1,127.67,49.21,False,
c5c36322591c,712fdc8aaec1,10353,1,301.89,124.92,False,
2793be299c38,d45ac4302d39,10289,1,51.08,26.6,False,
0e5d2c052c2f,d45ac4302d39,10406,1,123.0,47.14,False,
fa3ab67f85c2,d45ac4302d39,10034,1,274.67,148.01,False,
ac3460fc22bb,13eb8c4e61c6,10065,1,144.47,76.57,False,
f035045bb2f7,13eb8c4e61c6,10052,1,66.89,21.01,True,2025-05-07
144eee0ceda2,13eb8c4e61c6,10159,1,81.58,37.47,True,2025-05-10
d5befa6e50f7,d14bc6a59db0,10200,1,76.75,36.39,False,
5ce4688f6259,d14bc6a59db0,10100,1,94.39,45.61,False,
f5b77efbf72a,d14bc6a59db0,10316,1,53.38,22.62,False,
241054735311,60eb15010624,10406,1,123.0,47.14,False,
6343a27c4d3a,60eb15010624,10320,1,37.78,19.43,False,
e30a67585f71,b4ae8fec8500,10418,1,62.76,35.23,False,
872d6c5adec0,b4ae8fec8500,10271,1,120.05,65.36,False,
25b8d06025e3,050a74c6a488,10494,1,315.08,162.3,False,
23accd0ce8d3,050a74c6a488,10189,1,31.57,17.35,False,
19676eae55e6,050a74c6a488,10270,1,150.24,59.92,False,
51674a9b3984,050a74c6a488,10400,1,266.07,152.2,False,
f914c60267f9,573e43e8624a,10027,1,175.32,100.91,False,
8b3090dfce02,573e43e8624a,10047,1,125.28,62.7,False,
762551f62ab3,8976123c1bea,10373,1,123.99,71.91,False,
f71c06bb3e8b,8976123c1bea,10007,1,303.61,139.85,False,
035260de6eba,f54dab26cc27,10027,1,175.32,100.91,False,
99f97596b609,2cfd64c6b82f,10005,1,175.48,113.45,False,
c6ae59c8bed4,fd2e71921048,10186,1,143.09,85.28,False,
946311af44a1,fd2e71921048,10495,1,59.23,33.86,False,
94fbc239117a,fd2e71921048,10373,1,123.99,71.91,False,
fde557d86b46,21966426c17e,10171,1,109.64,65.08,False,
804b29e5dc60,21966426c17e,10285,1,43.13,14.36,False,
ab01f18eaec9,948c728fd2fb,10281,1,200.82,84.06,False,
6694e41fc47c,948c728fd2fb,10027,1,175.32,100.91,False,
0ded48ce74dc,3fc22c64e288,10275,1,58.67,28.31,False,
a851c70173c2,b213e35c1983,10493,1,341.0,186.29,False,
1f7d70c54254,0cd076a9ff22,10444,1,78.01,35.02,False,
b598c48ea11c,0cd076a9ff22,10065,1,144.47,76.57,False,
7694ce29c370,4d8f3e74fae6,10348,1,151.03,78.84,False,
7fb34820d30d,4d8f3e74fae6,10065,1,144.47,76.57,False,
29ec84c0bf57,4d8f3e74fae6,10320,1,37.78,19.43,False,
2c73f08e32e6,f8b676096019,10494,1,315.08,162.3,False,
b035f4445ef4,f8b676096019,10414,1,172.36,75.83,False,
b5992375eb75,71379bf49efd,10094,1,142.64,53.98,False,
9a353cd11b66,71379bf49efd,10393,1,165.73,71.31,True,2025-05-01
f1a83fbc8e9f,0e44651b559b,10472,1,127.67,49.21,False,
1bc60c8f6b87,0e44651b559b,10219,1,310.57,158.08,False,
d3fa6d4b83a2,0e44651b559b,10357,1,82.74,37.18,False,
fb21b8425499,1a4801553670,10069,1,81.74,40.21,False,
2f978085e017,1a4801553670,10137,1,161.63,93.8,True,2025-05-03
5bfb79ff6847,b8783a04b52b,10406,1,123.0,47.14,False,
0d990fe78b95,b8783a04b52b,10238,1,211.86,111.7,False,
8a7826772635,cf903367d239,10308,1,163.46,84.94,False,
e0ff338fff46,62134acf2c4b,10328,1,79.63,36.2,False,
1905936faeef,62134acf2c4b,10065,1,144.47,76.57,False,
5cf14f936f5d,f9f81ad91f35,10322,1,23.36,10.21,False,
3127632d4471,f9f81ad91f35,10478,1,89.44,53.08,False,
5d624dc1e200,f9f81ad91f35,10254,1,117.33,55.27,False,
d1cdb39afcef,d0dd99ab8fa8,10320,1,37.78,19.43,False,
c139f68d7539,d0dd99ab8fa8,10447,1,100.55,49.07,False,
20a5e26a1a13,213772d93f30,10288,1,55.41,28.38,False,
7c1372af7690,ded9dbffe1a9,10052,1,60.2,21.01,False,
32030c48031d,563f334d343a,10447,1,100.55,49.07,True,2025-05-08
43452df977e9,0dfaeb8dda99,10107,1,78.99,35.0,False,
56e1fc6d65f3,4896b65eeaf2,10320,1,37.78,19.43,False,
de33b59acab5,d0fe8e7c0495,10126,1,107.83,53.04,False,
9ba90bcb3874,d0fe8e7c0495,10003,1,73.67,32.57,False,
0dae73885925,27bc55e1da23,10225,1,142.75,77.83,False,
216569ae8a5f,27bc55e1da23,10302,1,124.78,60.9,False,
479e1516648c,fd45b4d8b9ff,10189,1,31.57,17.35,False,
0c7ae3d84064,fd45b4d8b9ff,10036,1,70.15,32.92,False,
2e29f0396312,ca5eaed5783c,10434,1,103.33,61.69,False,
2dda2757692a,918a4eaee0fb,10260,1,20.0,10.98,False,
1dbeed6a280d,45a8ecc3394d,10320,1,37.78,19.43,False,
dd58b1439823,45a8ecc3394d,10355,1,37.8,17.25,False,
56139ca0f94f,45a8ecc3394d,10150,1,79.03,32.27,False,
7b12d7e4e94e,214ef0b5c39c,10494,1,315.08,162.3,False,
cf3307286045,ba42a7c00b26,10333,1,142.61,69.3,False,
9f7cc8896744,0a8fd94505bd,10351,1,198.61,105.54,True,2025-05-01
caa07c64088b,0a8fd94505bd,10032,1,338.83,141.02,False,
e2725dc68f26,1fe41234c992,10320,1,37.78,19.43,False,
fceff8380ce5,1fe41234c992,10222,1,38.46,17.46,False,
fe117ea18c44,9bf0881e16fd,10380,1,144.82,70.06,False,
ace80b23134e,6954ca1ce8b4,10368,1,92.33,44.39,False,
46d4cb36cbbd,6954ca1ce8b4,10076,1,77.08,36.69,True,2025-05-16
56337f7bc50a,e887648f460f,10056,1,31.42,20.71,False,
123836906f57,e887648f460f,10065,1,144.47,76.57,False,
c9c90d7bc726,e887648f460f,10296,1,93.48,38.49,True,2025-05-08
1a26f06be468,e887648f460f,10244,1,45.39,24.75,False,
8ae9c68d7ad2,bd0c2490e68f,10434,1,103.33,61.69,False,
b1dd8340b9db,bd0c2490e68f,10189,1,31.57,17.35,False,
2ca9e35ffcb4,bd0c2490e68f,10099,1,54.84,22.06,False,
9999f709783c,bd0c2490e68f,10320,1,37.78,19.43,False,
0cd8eca46aeb,1409557baf4a,10325,1,115.77,46.91,False,
012922fba535,1409557baf4a,10298,1,39.12,21.79,False,
6f7f520e436d,1fe1a43b54b9,10317,1,55.37,26.69,False,
4394c703820c,1fe1a43b54b9,10039,1,153.98,104.52,False,
582e680c5f3c,7e01d34c05a1,10180,1,23.98,12.68,False,
be4d46dabe0c,69a75b6e32d2,10021,1,134.33,76.61,False,
7b32db37a66d,69a75b6e32d2,10472,1,127.67,49.21,False,
e96b3e4b13a4,69a75b6e32d2,10092,1,566.48,277.55,True,2025-05-13
547b360366a3,496ca6536a53,10320,1,34.0,19.43,False,
cb493ef36765,cb2256f35dfe,10079,1,164.58,53.43,False,
d35063f3ba9d,cb2256f35dfe,10227,1,41.46,18.35,False,
666c38e01b72,cb2256f35dfe,10037,1,245.71,174.36,False,
6a0130aee36f,e6edf8e0b046,10494,1,315.08,162.3,False,
eaca727fddf9,1cb3b9bf3093,10319,1,226.83,108.14,False,
8d86df284b8d,1cb3b9bf3093,10036,1,70.15,32.92,False,
6455ec4e4961,1cb3b9bf3093,10099,1,54.84,22.06,False,
2b0fdddca920,1cb3b9bf3093,10204,1,85.02,49.09,False,
efc4b964a8cb,ac11cb732b63,10368,1,92.33,44.39,False,
57ec520d3ef3,ac11cb732b63,10408,1,70.77,30.65,True,2025-05-07
52047953a52c,ac11cb732b63,10157,1,202.15,136.78,False,
f23536cd3d32,7a508a0d4b12,10065,1,144.47,76.57,False,
dc999b7e490a,447d89f63d8f,10440,1,448.41,227.68,False,
4839b07ee78e,447d89f63d8f,10384,1,173.1,78.12,True,2025-05-04
e31e9091b239,07f3da790759,10325,1,115.77,46.91,False,
7bafe79122b5,07f3da790759,10180,1,23.98,12.68,False,
fde9cbcab72c,9f85a7748f44,10336,1,79.27,27.07,False,
74c85ae362f1,f0bb82a198bb,10417,1,77.15,31.01,False,
aeb485c8ae70,f0bb82a198bb,10065,1,144.47,76.57,False,
6595efdb8a52,9a96c138b689,10280,1,106.97,59.78,False,
856d5b106197,8dadf877c21d,10013,1,353.0,162.77,False,
22348658cda3,9c0a7a5a043e,10285,1,43.13,14.36,True,2025-05-24
f9ad0dff66d3,b13e1930dc33,10320,1,37.78,19.43,False,
4e3975ac4296,b13e1930dc33,10180,1,23.98,12.68,False,
6db74f1e85d8,b31b5497ef8b,10140,1,53.85,28.64,True,2025-05-24
51493b220c00,b31b5497ef8b,10079,1,164.58,53.43,False,
8bf18761a1d4,b31b5497ef8b,10490,1,74.62,32.47,False,
f6184e76b8e1,922f3cec3922,10107,1,71.09,35.0,False,
057ff4d672a1,69618b4818cc,10390,1,84.47,44.07,True,2025-05-11
1b262328db27,54959758b873,10296,1,93.48,38.49,True,2025-05-18
c44206a6112f,54959758b873,10219,1,310.57,158.08,False,
a7cf59f09f29,7eb356942b4f,10027,1,175.32,100.91,False,
f962a441703b,183b797ac021,10251,1,85.11,46.52,False,
0b289c468afb,183b797ac021,10455,1,122.11,58.51,True,2025-05-05
0ba1a601580d,183b797ac021,10471,1,153.81,66.2,False,
d85d1a9bbe88,b5741cf2a92a,10007,1,303.61,139.85,False,
464a703af133,b5741cf2a92a,10308,1,163.46,84.94,False,
2e3ebabebf9e,b5741cf2a92a,10231,1,125.9,64.01,False,
26b0a0843f08,b85fcfa69cea,10320,1,37.78,19.43,False,
6218d3d573c9,9aab8c144dd0,10190,1,175.03,98.43,True,2025-05-05
311e8c95175e,e46f939add27,10479,1,64.55,31.21,False,
355d470eef11,0c7b8e99bf47,10211,1,45.27,20.39,True,2025-05-07
e7a5ee8de72b,0c7b8e99bf47,10155,1,83.75,27.08,False,
78abfabe689a,8d310f36759e,10472,1,127.67,49.21,False,
ef1a7b29bfd2,8d310f36759e,10440,1,448.41,227.68,True,2025-05-12
e10389ae9826,e87e75912016,10442,1,63.3,26.66,False,
4c3056d5fa2a,7ad07c0cd266,10122,1,83.86,45.91,False,
ee4d2f10cc1e,7ad07c0cd266,10447,1,100.55,49.07,False,
05e44effab94,adf724631303,10235,1,153.81,78.91,True,2025-05-07
fe83d7a88737,490d46b6b14a,10056,1,31.42,20.71,True,2025-05-25
bd8da6e3c00c,490d46b6b14a,10157,1,181.94,136.78,False,
5bf290d5a329,490d46b6b14a,10138,1,51.52,25.36,False,
7d61bf883ee1,490d46b6b14a,10414,1,172.36,75.83,False,
306aa63320c3,4ff63f70028f,10489,1,298.06,150.66,False,
63b775793349,4ff63f70028f,10003,1,73.67,32.57,False,
9d3f11eb47fd,4ff63f70028f,10053,1,118.18,50.47,True,2025-05-09
4c5401450e54,3e2b5feafdba,10365,1,36.2,18.01,False,
722746ddf0c9,6b30589eb344,10265,1,192.08,91.72,False,
075e87c27218,f211a5db8590,10169,1,78.71,25.71,False,
b5f53d1bf3eb,f211a5db8590,10262,1,126.26,74.7,False,
3483d113dc77,f211a5db8590,10281,1,200.82,84.06,False,
dc3dfa3d2182,f211a5db8590,10149,1,153.42,82.24,False,
5a5ef970c7c4,8a61ae4d8f0c,10479,1,64.55,31.21,False,
ae586384b4a5,a31d8a831f15,10039,1,153.98,104.52,False,
7b1167b9eb21,6d3bcbac5367,10212,1,68.05,34.38,False,
71f8c904b3ce,6d3bcbac5367,10259,1,122.62,49.91,False,
ffce7fe99c9f,16f5e9b5acb7,10409,1,310.2,182.75,False,
1eebd378ebac,16f5e9b5acb7,10444,1,78.01,35.02,True,2025-05-06
131230159398,697ca1c595d1,10288,1,55.41,28.38,False,
883d31f31fc1,8d135662d395,10472,1,127.67,49.21,False,
5501153bae6c,1be41c8a63d2,10036,1,70.15,32.92,False,
8b9512545ad7,a5bb99621f51,10275,1,58.67,28.31,True,2025-05-21
2b5bc0f50947,cc4312a8d378,10296,1,93.48,38.49,False,
3c93d1288e3e,6a535a4b9925,10280,1,106.97,59.78,False,
87aaeabc1682,6a535a4b9925,10013,1,353.0,162.77,False,
81b4109c3ea8,6a535a4b9925,10167,1,159.61,98.05,False,
8b407c042123,0c0aaf1877c0,10212,1,75.61,34.38,False,
3fafd43622d4,0c0aaf1877c0,10400,1,266.07,152.2,False,
6a895ea1df00,0c0aaf1877c0,10110,1,71.8,42.73,False,
96790df9848a,ebe36e3c0ea0,10336,1,79.27,27.07,False,
c7f0ea4d60fe,fde52b89ddc1,10161,1,72.11,40.02,False,
be4ea0616b1e,79acad2367b9,10494,1,315.08,162.3,False,
cb7dc9a776dd,79acad2367b9,10165,1,101.17,47.18,False,
e6ad470cf7fe,120ec3b1b0b5,10332,1,97.58,51.99,True,2025-05-13
a8b7b54b3d7c,e01b6173e7bb,10235,1,153.81,78.91,True,2025-05-19
1cae0b9917db,6a9c51ae9bde,10053,1,118.18,50.47,False,
2f53c9f4642a,4e334ceae2eb,10281,1,200.82,84.06,True,2025-05-21
e4b200901bee,4e334ceae2eb,10027,1,175.32,100.91,False,
dd05c2ef138e,4e334ceae2eb,10447,1,100.55,49.07,False,
78b453622a65,92cea887ee11,10184,1,135.31,84.15,False,
9c6062a3048e,92cea887ee11,10122,1,83.86,45.91,False,
d347f76b2d8b,92cea887ee11,10285,1,43.13,14.36,False,
bfef9b9f8725,f2cc55c5be83,10328,1,79.63,36.2,False,
56eaf29b517f,6f75c69c7f96,10065,1,130.02,76.57,False,
1b4e6416482a,6f75c69c7f96,10429,1,52.46,30.19,False,
7086de645256,6f75c69c7f96,10127,1,77.19,43.0,False,
617eb099f721,8e3920a6aaf1,10189,1,31.57,17.35,False,
08cf0eca9b33,8e3920a6aaf1,10026,1,50.71,24.14,False,
2a3248ebb140,8e3920a6aaf1,10324,1,112.02,63.05,True,2025-05-11
caa8d03131ae,d229c44fc2d7,10051,1,60.94,25.21,False,
9783cd843f30,ff6b4447f7e9,10228,1,412.76,206.86,False,
20ea9b9822da,ff6b4447f7e9,10079,1,164.58,53.43,False,
71639d7a51f2,ff6b4447f7e9,10056,1,34.91,20.71,False,
f3aef0bca5fd,eb38da9e4a82,10447,1,100.55,49.07,False,
63c5fa2001da,eb38da9e4a82,10049,1,156.31,67.1,False,
921bd86c3b0c,b591c94a4a12,10429,1,52.46,30.19,False,
286ce144a861,5cd3ec89b9c8,10014,1,48.61,23.3,True,2025-05-10
93f480fdb323,5cd3ec89b9c8,10320,1,37.78,19.43,False,
9f0b531d11ce,c68b1e2ad8f2,10136,1,54.73,22.31,False,
385172019dad,140da4b3e71f,10143,1,47.34,24.75,False,
e65f7f4344a5,f40ebc1090c9,10439,1,410.5,238.85,False,
cfecb742d4c1,f40ebc1090c9,10042,1,311.34,181.99,False,
620e67e8d906,1bc804c6f08e,10104,1,121.03,66.82,False,
51efce78353b,32d61381c775,10034,1,274.67,148.01,False,
c58e423a459f,364a614a4e56,10065,1,144.47,76.57,False,
41434b5e16e8,364a614a4e56,10189,1,31.57,17.35,False,
0b13de039db5,364a614a4e56,10190,1,175.03,98.43,False,
673067114872,37032a5f0495,10320,1,37.78,19.43,True,2025-05-24
69db66d9b2bf,37032a5f0495,10036,1,70.15,32.92,False,
76d0160ec119,37032a5f0495,10155,1,83.75,27.08,False,
ac8ef5ee00fe,b8ee740ae6b1,10444,1,78.01,35.02,False,
24760c6d425b,b8ee740ae6b1,10161,1,72.11,40.02,False,
7676771672e2,8d34cc00fa8c,10322,1,23.36,10.21,False,
df0bc2761faa,a866e19fa85c,10463,1,59.23,34.43,True,2025-05-21
cb7714cba1dc,a866e19fa85c,10497,1,308.25,156.64,False,
6439aa7ff5a8,9746988fae9f,10036,1,63.14,32.92,False,
fb5691db6d02,70fd678728b2,10212,1,75.61,34.38,False,
d7b196bdacc7,a1f8c1f518ba,10281,1,200.82,84.06,False,
e7dabe975fa6,a1f8c1f518ba,10320,1,37.78,19.43,False,
d957383460ae,55dfeee0ac6d,10133,1,127.85,62.33,False,
944a991da238,beb24132b5d4,10377,1,138.76,71.05,False,
1a749a83ecb7,5930326427b7,10400,1,266.07,152.2,False,
3ecc75733543,5c05bd5bbb43,10420,1,135.78,55.72,False,
a9f9fac1696b,e191656a6727,10355,1,37.8,17.25,False,
93006e297592,4af6803c7154,10440,1,403.57,227.68,False,
de1c055cbd8f,4af6803c7154,10366,1,74.59,30.34,True,2025-05-25
8460c5a1c62e,4af6803c7154,10223,1,179.87,86.53,False,
887f3971119b,4af6803c7154,10199,1,113.13,71.89,True,2025-05-16
76aa8f6a26b5,1af7c271e6d4,10409,1,279.18,182.75,False,
0a433ead9c51,1af7c271e6d4,10189,1,31.57,17.35,False,
1dd011acc900,1af7c271e6d4,10253,1,37.45,16.39,False,
90c178709275,68994a344f17,10336,1,79.27,27.07,False,
3d2a7fbb37da,68994a344f17,10364,1,76.58,31.63,False,
9e75041dd431,68994a344f17,10309,1,119.5,65.38,False,
7ba7cd1bc014,ea0324798778,10007,1,303.61,139.85,False,
a9ae338cfb31,8ea50a573387,10143,1,47.34,24.75,True,2025-05-22
21157b1eab71,d22415aaae54,10265,1,213.42,91.72,False,
5379f0e257a4,d22415aaae54,10065,1,144.47,76.57,True,2025-05-15
e14747de33ed,d22415aaae54,10069,1,81.74,40.21,False,
c475a4e367a2,bdfb2ea8a1d5,10086,1,56.96,26.27,True,2025-05-07
b0aa6cec663d,96990cbb7505,10197,1,378.17,183.95,True,2025-05-14
1341876790fd,1aa08609e0d5,10188,1,133.97,69.19,False,
d204adbef596,16e857119869,10281,1,200.82,84.06,False,
7c4d94cb01e8,318ae864fa8f,10447,1,100.55,49.07,False,
9e4c5e7c24b1,009e66ef065e,10204,1,85.02,49.09,False,
1771e3b8873f,009e66ef065e,10360,1,91.11,41.4,False,
44bf43523f19,0e11afa81081,10275,1,58.67,28.31,False,
b539869739aa,edad1db1ae49,10076,1,85.64,36.69,True,2025-05-24
d4f79e4f4f57,edad1db1ae49,10322,1,23.36,10.21,True,2025-05-14
fc40c1d813ba,edad1db1ae49,10133,1,127.85,62.33,True,2025-05-20
a6318a09032c,67c8d52d2a69,10262,1,126.26,74.7,False,
c4fc0c9483c2,ea38320038fd,10022,1,161.45,71.31,False,
abcd010a1df8,ea38320038fd,10138,1,51.52,25.36,False,
b835f2d913fe,797c2fb810ec,10463,1,53.31,34.43,False,
c0d6864d0bba,742c57b9877d,10197,1,378.17,183.95,False,
a5e876d82a8f,742c57b9877d,10328,1,79.63,36.2,False,
109cc3eec64c,6d7c67912eb0,10062,1,93.98,49.64,False,
47257900bbfc,951a701ebfb6,10322,1,23.36,10.21,False,
8ef0b5d93f19,951a701ebfb6,10336,1,79.27,27.07,True,2025-05-16
de869fd1e97d,6d5a2cf450d1,10446,1,73.55,40.83,False,
68fc1c86db55,6d5a2cf450d1,10039,1,153.98,104.52,False,
9d2aa7336a9c,f5e2ca3ff876,10406,1,123.0,47.14,False,
3335fcb97741,65ce79caedda,10343,1,51.06,25.49,True,2025-05-08
111deca5bfa2,65ce79caedda,10155,1,83.75,27.08,False,
8ed0b1d9de30,bbb875eca4c6,10226,1,139.77,78.77,False,
97c816e8de1d,bbb875eca4c6,10052,1,66.89,21.01,True,2025-05-07
e59f17469ef9,bbb875eca4c6,10041,1,122.93,70.37,False,
9c7ec3a11ea8,dcf933116494,10400,1,266.07,152.2,False,
ff2d9c8928c1,dcf933116494,10280,1,106.97,59.78,False,
e68931a99e58,dcf933116494,10097,1,92.03,50.31,False,
1c9c711af5a9,221f85cf8cd1,10242,1,124.94,50.21,True,2025-05-24
a3fdf68456e2,221f85cf8cd1,10005,1,175.48,113.45,False,
efb426d92808,221f85cf8cd1,10051,1,60.94,25.21,True,2025-05-13
63106f8aa4e5,813fc6826433,10069,1,81.74,40.21,True,2025-05-19
8df7eee777e9,2abbfb86b2cd,10119,1,76.93,30.26,False,
063473b1b60c,465a3d20946f,10414,1,155.12,75.83,False,
bbac4eea83ba,465a3d20946f,10415,1,75.13,30.42,False,
4cd176229b3c,b4ec6e7afaac,10104,1,121.03,66.82,False,
8b30948e648d,b4ec6e7afaac,10334,1,165.69,105.77,False,
eb37b8b9af19,6c0e9577b095,10042,1,311.34,181.99,False,
cace1589bc69,6c0e9577b095,10092,1,566.48,277.55,False,
53ebd2fe0d64,ecf66b81e1bc,10322,1,23.36,10.21,False,
d621a474ff88,ecf66b81e1bc,10451,1,44.75,25.0,False,
657fdd20419a,ecf66b81e1bc,10041,1,122.93,70.37,False,
de14ed370e2f,c8be441442ed,10133,1,127.85,62.33,False,
ade616aa285d,c8be441442ed,10330,1,109.03,40.1,False,
506cb6da4ea3,c8be441442ed,10320,1,37.78,19.43,False,
bf76632c2136,e1106f85e2ff,10199,1,113.13,71.89,True,2025-05-26
3d91240de949,e1106f85e2ff,10065,1,130.02,76.57,False,
5a5463819003,e1106f85e2ff,10311,1,77.75,36.27,False,
86b1aca2021c,e1106f85e2ff,10353,1,301.89,124.92,False,
d3fdbf5b46fd,26760f2a6c89,10165,1,112.41,47.18,True,2025-05-12
217cc4bbdeaf,766fcc0fc9d8,10293,1,174.68,98.7,False,
ccad1177de8c,54ee6833b554,10104,1,121.03,66.82,False,
4d59acb85058,54ee6833b554,10069,1,81.74,40.21,False,
44eb2523d784,33cb4e39dde3,10271,1,120.05,65.36,True,2025-05-10
3d9b944cb26e,0a245aaddf89,10069,1,81.74,40.21,False,
77f2bc65961c,0a245aaddf89,10368,1,92.33,44.39,False,
5b248c4a5711,4c3dc6345e44,10180,1,23.98,12.68,True,2025-05-18
b2ea421c9159,4c3dc6345e44,10211,1,45.27,20.39,False,
5186e02d7089,c32684da58c8,10212,1,75.61,34.38,False,
21b433453143,c32684da58c8,10011,1,194.85,140.45,True,2025-05-16
a1da56eacbac,7d6c127e1f76,10051,1,60.94,25.21,False,
169e3ae73d8a,cc43d22c72c3,10494,1,315.08,162.3,False,
37e82a9b49de,ac2e486e8899,10094,1,142.64,53.98,False,
e17083bf8f8d,ac2e486e8899,10472,1,127.67,49.21,False,
9c768cecdcfa,46419dc94b12,10157,1,202.15,136.78,False,
35ba73062da7,b81a053e8430,10023,1,110.9,65.0,False,
62ad8663ff45,604f3a62295f,10406,1,123.0,47.14,False,
1c146a671b44,7321375309cf,10375,1,87.64,46.69,False,
98ef2c65d96b,97a4e34a6040,10133,1,127.85,62.33,False,
6e89e34c40fa,934be3ed4c91,10304,1,101.45,47.24,False,
fb6da37ca97b,934be3ed4c91,10285,1,38.82,14.36,True,2025-05-08
347251dd3d1f,255266f39162,10239,1,103.77,57.3,False,
7f01056ef942,1076c0c87512,10429,1,52.46,30.19,False,
8c7381bec631,1076c0c87512,10159,1,81.58,37.47,False,
3775d3836640,1076c0c87512,10302,1,124.78,60.9,False,
eb8410df5060,524163508af1,10014,1,48.61,23.3,False,
83bb20ea4294,937b4761e86a,10320,1,37.78,19.43,False,
b35106334bc2,937b4761e86a,10094,1,142.64,53.98,False,
da395b93fa3a,c26c74bb6a71,10053,1,118.18,50.47,True,2025-05-20
1ea45c15b733,f4851b0c9b25,10105,1,418.2,178.75,False,
97f0c3dc7bb7,f4851b0c9b25,10384,1,173.1,78.12,False,
c8bbbddbd5c1,366b68c38095,10283,1,318.64,158.11,False,
a6374ba37971,d42a67c45790,10280,1,106.97,59.78,False,
58988ec00168,b9724d3edd51,10172,1,103.2,47.38,False,
c5afaf03643b,943548ac11d5,10414,1,172.36,75.83,False,
681065c05fbb,943548ac11d5,10110,1,71.8,42.73,False,
3c854413411f,943548ac11d5,10133,1,127.85,62.33,False,
fe69a724328d,f2cd2c0a7a65,10445,1,69.08,36.54,False,
1aaa2dda7696,f2cd2c0a7a65,10013,1,353.0,162.77,True,2025-05-26
b1fa64e3402f,74467dab253a,10476,1,370.59,245.85,False,
